datetime,prediction
2019-09-04 22:00:00,31.790584564208984
2019-09-04 23:00:00,31.207592010498047
2019-09-06 00:00:00,30.628055572509766
2019-09-06 01:00:00,30.839780807495117
2019-09-06 02:00:00,31.512371063232422
2019-09-06 03:00:00,32.050941467285156
2019-09-06 04:00:00,31.247562408447266
2019-09-06 05:00:00,28.270532608032227
2019-09-06 06:00:00,24.2586669921875
2019-09-06 07:00:00,20.91896629333496
2019-09-06 08:00:00,18.69994354248047
2019-09-06 09:00:00,17.46798324584961
2019-09-06 10:00:00,17.509096145629883
2019-09-06 11:00:00,20.83049964904785
2019-09-06 12:00:00,30.998098373413086
2019-09-06 13:00:00,44.14413833618164
2019-09-06 14:00:00,52.0864143371582
2019-09-06 15:00:00,53.406097412109375
2019-09-06 16:00:00,51.01596450805664
2019-09-06 17:00:00,47.24345016479492
2019-09-06 18:00:00,43.409690856933594
2019-09-06 19:00:00,39.037200927734375
2019-09-06 20:00:00,34.6233024597168
2019-09-06 21:00:00,31.123849868774414
2019-09-06 22:00:00,28.858083724975586
2019-09-06 23:00:00,27.729202270507812
2019-09-07 00:00:00,28.06522560119629
2019-09-07 01:00:00,29.1085205078125
2019-09-07 02:00:00,30.393583297729492
2019-09-07 03:00:00,31.117887496948242
2019-09-07 04:00:00,29.85495376586914
2019-09-07 05:00:00,26.0633602142334
2019-09-07 06:00:00,21.97600746154785
2019-09-07 07:00:00,18.900827407836914
2019-09-07 08:00:00,17.2012882232666
2019-09-07 09:00:00,16.438756942749023
2019-09-07 10:00:00,16.582090377807617
2019-09-07 11:00:00,19.076261520385742
2019-09-07 12:00:00,27.24443244934082
2019-09-07 13:00:00,38.3307991027832
2019-09-07 14:00:00,45.53916931152344
2019-09-07 15:00:00,46.8753547668457
2019-09-07 16:00:00,45.02421188354492
2019-09-07 17:00:00,42.18359375
2019-09-07 18:00:00,38.843719482421875
2019-09-07 19:00:00,34.94322967529297
2019-09-07 20:00:00,31.072479248046875
2019-09-07 21:00:00,28.070173263549805
2019-09-07 22:00:00,26.20472526550293
2019-09-07 23:00:00,25.60447883605957
2019-09-11 00:00:00,35.04673385620117
2019-09-11 01:00:00,36.54240036010742
2019-09-11 02:00:00,36.25926208496094
2019-09-11 03:00:00,34.61958312988281
2019-09-11 04:00:00,32.0855827331543
2019-09-11 05:00:00,28.73301887512207
2019-09-11 06:00:00,24.692216873168945
2019-09-11 07:00:00,20.8557071685791
2019-09-11 08:00:00,17.748159408569336
2019-09-11 09:00:00,16.040061950683594
2019-09-11 10:00:00,16.481239318847656
2019-09-11 11:00:00,20.26957893371582
2019-09-11 12:00:00,28.602991104125977
2019-09-11 13:00:00,39.1321907043457
2019-09-11 14:00:00,46.68918991088867
2019-09-11 15:00:00,49.12391662597656
2019-09-11 16:00:00,47.073936462402344
2019-09-11 17:00:00,43.51502227783203
2019-09-11 18:00:00,39.82869338989258
2019-09-11 19:00:00,37.47185134887695
2019-09-11 20:00:00,36.66946029663086
2019-09-11 21:00:00,36.16776657104492
2019-09-11 22:00:00,36.671382904052734
2019-09-11 23:00:00,38.58585739135742
2019-09-13 00:00:00,27.631200790405273
2019-09-13 01:00:00,27.143125534057617
2019-09-13 02:00:00,27.534740447998047
2019-09-13 03:00:00,28.379018783569336
2019-09-13 04:00:00,28.932825088500977
2019-09-13 05:00:00,28.614761352539062
2019-09-13 06:00:00,27.22457504272461
2019-09-13 07:00:00,24.273818969726562
2019-09-13 08:00:00,20.3623104095459
2019-09-13 09:00:00,19.059974670410156
2019-09-13 10:00:00,19.815122604370117
2019-09-13 11:00:00,25.603307723999023
2019-09-13 12:00:00,38.19660186767578
2019-09-13 13:00:00,52.351661682128906
2019-09-13 14:00:00,59.57771301269531
2019-09-13 15:00:00,60.81670379638672
2019-09-13 16:00:00,58.764183044433594
2019-09-13 17:00:00,54.82765579223633
2019-09-13 18:00:00,49.98337936401367
2019-09-13 19:00:00,44.2076530456543
2019-09-13 20:00:00,38.259586334228516
2019-09-13 21:00:00,32.288291931152344
2019-09-13 22:00:00,25.414703369140625
2019-09-13 23:00:00,18.086740493774414
2019-09-17 00:00:00,23.65042495727539
2019-09-17 01:00:00,25.3253231048584
2019-09-17 02:00:00,26.501253128051758
2019-09-17 03:00:00,26.696897506713867
2019-09-17 04:00:00,23.576847076416016
2019-09-17 05:00:00,19.322614669799805
2019-09-17 06:00:00,16.017871856689453
2019-09-17 07:00:00,14.088133811950684
2019-09-17 08:00:00,13.041083335876465
2019-09-17 09:00:00,12.765487670898438
2019-09-17 10:00:00,13.929868698120117
2019-09-17 11:00:00,17.104368209838867
2019-09-17 12:00:00,25.673593521118164
2019-09-17 13:00:00,36.98929977416992
2019-09-17 14:00:00,44.53910446166992
2019-09-17 15:00:00,45.69993209838867
2019-09-17 16:00:00,43.5721549987793
2019-09-17 17:00:00,40.78763961791992
2019-09-17 18:00:00,37.28165054321289
2019-09-17 19:00:00,33.47868728637695
2019-09-17 20:00:00,31.15699577331543
2019-09-17 21:00:00,29.058000564575195
2019-09-17 22:00:00,27.87575912475586
2019-09-17 23:00:00,28.61247444152832
2019-09-18 00:00:00,27.689119338989258
2019-09-18 01:00:00,28.908796310424805
2019-09-18 02:00:00,30.980562210083008
2019-09-18 03:00:00,32.610958099365234
2019-09-18 04:00:00,33.790828704833984
2019-09-18 05:00:00,32.311771392822266
2019-09-18 06:00:00,28.477052688598633
2019-09-18 07:00:00,23.68177604675293
2019-09-18 08:00:00,20.05753517150879
2019-09-18 09:00:00,17.342941284179688
2019-09-18 10:00:00,16.05028533935547
2019-09-18 11:00:00,17.733959197998047
2019-09-18 12:00:00,25.04644775390625
2019-09-18 13:00:00,38.3057975769043
2019-09-18 14:00:00,48.36003112792969
2019-09-18 15:00:00,51.765167236328125
2019-09-18 16:00:00,49.78943634033203
2019-09-18 17:00:00,46.38277053833008
2019-09-18 18:00:00,42.0006217956543
2019-09-18 19:00:00,37.08162307739258
2019-09-18 20:00:00,32.81693649291992
2019-09-18 21:00:00,29.607643127441406
2019-09-18 22:00:00,27.61978530883789
2019-09-18 23:00:00,26.230756759643555
2019-09-19 00:00:00,26.18544578552246
2019-09-19 01:00:00,26.81685447692871
2019-09-19 02:00:00,27.783586502075195
2019-09-19 03:00:00,28.62295150756836
2019-09-19 04:00:00,28.416318893432617
2019-09-19 05:00:00,26.11665916442871
2019-09-19 06:00:00,22.115966796875
2019-09-19 07:00:00,18.763261795043945
2019-09-19 08:00:00,16.803865432739258
2019-09-19 09:00:00,15.906782150268555
2019-09-19 10:00:00,16.026586532592773
2019-09-19 11:00:00,19.57988166809082
2019-09-19 12:00:00,28.771154403686523
2019-09-19 13:00:00,38.46991729736328
2019-09-19 14:00:00,44.37562561035156
2019-09-19 15:00:00,45.51189422607422
2019-09-19 16:00:00,43.96903610229492
2019-09-19 17:00:00,41.5792121887207
2019-09-19 18:00:00,38.92518997192383
2019-09-19 19:00:00,35.913394927978516
2019-09-19 20:00:00,32.63662338256836
2019-09-19 21:00:00,29.72608184814453
2019-09-19 22:00:00,28.193750381469727
2019-09-19 23:00:00,27.813213348388672
2019-09-21 00:00:00,32.56561279296875
2019-09-21 01:00:00,33.69896697998047
2019-09-21 02:00:00,34.38216781616211
2019-09-21 03:00:00,34.21023941040039
2019-09-21 04:00:00,32.48881912231445
2019-09-21 05:00:00,28.7860050201416
2019-09-21 06:00:00,24.168977737426758
2019-09-21 07:00:00,20.399690628051758
2019-09-21 08:00:00,18.34108543395996
2019-09-21 09:00:00,17.436307907104492
2019-09-21 10:00:00,17.545305252075195
2019-09-21 11:00:00,20.174341201782227
2019-09-21 12:00:00,30.137948989868164
2019-09-21 13:00:00,45.221736907958984
2019-09-21 14:00:00,54.350032806396484
2019-09-21 15:00:00,55.85124206542969
2019-09-21 16:00:00,53.1987419128418
2019-09-21 17:00:00,49.193965911865234
2019-09-21 18:00:00,44.83427047729492
2019-09-21 19:00:00,40.470821380615234
2019-09-21 20:00:00,36.3252067565918
2019-09-21 21:00:00,33.531307220458984
2019-09-21 22:00:00,32.41767501831055
2019-09-21 23:00:00,32.914363861083984
2019-09-24 00:00:00,27.475269317626953
2019-09-24 01:00:00,27.40351676940918
2019-09-24 02:00:00,27.936809539794922
2019-09-24 03:00:00,28.57880210876465
2019-09-24 04:00:00,28.58678436279297
2019-09-24 05:00:00,26.746442794799805
2019-09-24 06:00:00,23.340490341186523
2019-09-24 07:00:00,19.868776321411133
2019-09-24 08:00:00,17.520227432250977
2019-09-24 09:00:00,16.414627075195312
2019-09-24 10:00:00,16.17873764038086
2019-09-24 11:00:00,18.117284774780273
2019-09-24 12:00:00,24.51685905456543
2019-09-24 13:00:00,33.31311798095703
2019-09-24 14:00:00,38.6142692565918
2019-09-24 15:00:00,39.45830154418945
2019-09-24 16:00:00,38.13496017456055
2019-09-24 17:00:00,35.706642150878906
2019-09-24 18:00:00,32.80275344848633
2019-09-24 19:00:00,29.541532516479492
2019-09-24 20:00:00,26.434911727905273
2019-09-24 21:00:00,23.35224723815918
2019-09-24 22:00:00,20.480186462402344
2019-09-24 23:00:00,17.891542434692383
2019-09-26 00:00:00,16.077392578125
2019-09-26 01:00:00,16.544885635375977
2019-09-26 02:00:00,17.264728546142578
2019-09-26 03:00:00,17.589059829711914
2019-09-26 04:00:00,17.149965286254883
2019-09-26 05:00:00,15.435029983520508
2019-09-26 06:00:00,13.11523151397705
2019-09-26 07:00:00,11.681351661682129
2019-09-26 08:00:00,10.801151275634766
2019-09-26 09:00:00,10.75322437286377
2019-09-26 10:00:00,11.890851020812988
2019-09-26 11:00:00,14.177534103393555
2019-09-26 12:00:00,19.32193374633789
2019-09-26 13:00:00,25.830236434936523
2019-09-26 14:00:00,30.07940101623535
2019-09-26 15:00:00,31.889331817626953
2019-09-26 16:00:00,31.732769012451172
2019-09-26 17:00:00,30.183095932006836
2019-09-26 18:00:00,27.789901733398438
2019-09-26 19:00:00,25.18255043029785
2019-09-26 20:00:00,23.224031448364258
2019-09-26 21:00:00,21.367387771606445
2019-09-26 22:00:00,19.74901008605957
2019-09-26 23:00:00,18.696569442749023
2019-10-17 00:00:00,34.79374694824219
2019-10-17 01:00:00,42.27516555786133
2019-10-17 02:00:00,45.25637435913086
2019-10-17 03:00:00,46.33449935913086
2019-10-17 04:00:00,46.08195114135742
2019-10-17 05:00:00,43.573787689208984
2019-10-17 06:00:00,38.82360076904297
2019-10-17 07:00:00,33.11045455932617
2019-10-17 08:00:00,28.370624542236328
2019-10-17 09:00:00,27.23357391357422
2019-10-17 10:00:00,29.7709903717041
2019-10-17 11:00:00,35.93067932128906
2019-10-17 12:00:00,48.152374267578125
2019-10-17 13:00:00,61.81808853149414
2019-10-17 14:00:00,69.32996368408203
2019-10-17 15:00:00,72.09194946289062
2019-10-17 16:00:00,72.85336303710938
2019-10-17 17:00:00,72.78855895996094
2019-10-17 18:00:00,70.5746078491211
2019-10-17 19:00:00,65.6021957397461
2019-10-17 20:00:00,60.57014083862305
2019-10-17 21:00:00,56.63209915161133
2019-10-17 22:00:00,52.49689865112305
2019-10-17 23:00:00,51.988712310791016
2019-10-19 00:00:00,38.54420471191406
2019-10-19 01:00:00,35.4502067565918
2019-10-19 02:00:00,34.97218704223633
2019-10-19 03:00:00,35.135128021240234
2019-10-19 04:00:00,35.21501541137695
2019-10-19 05:00:00,34.31686782836914
2019-10-19 06:00:00,31.766366958618164
2019-10-19 07:00:00,28.84609031677246
2019-10-19 08:00:00,26.08900260925293
2019-10-19 09:00:00,23.83953857421875
2019-10-19 10:00:00,26.104137420654297
2019-10-19 11:00:00,33.80360794067383
2019-10-19 12:00:00,44.452842712402344
2019-10-19 13:00:00,56.50020217895508
2019-10-19 14:00:00,64.38983917236328
2019-10-19 15:00:00,65.23638153076172
2019-10-19 16:00:00,61.464412689208984
2019-10-19 17:00:00,56.2172737121582
2019-10-19 18:00:00,51.97732162475586
2019-10-19 19:00:00,48.894168853759766
2019-10-19 20:00:00,45.82027053833008
2019-10-19 21:00:00,39.214508056640625
2019-10-19 22:00:00,30.44791603088379
2019-10-19 23:00:00,23.304628372192383
2019-10-27 00:00:00,23.701446533203125
2019-10-27 01:00:00,24.575441360473633
2019-10-27 02:00:00,25.875164031982422
2019-10-27 03:00:00,27.15626335144043
2019-10-27 04:00:00,27.389732360839844
2019-10-27 05:00:00,25.52787971496582
2019-10-27 06:00:00,22.313161849975586
2019-10-27 07:00:00,19.217742919921875
2019-10-27 08:00:00,16.643898010253906
2019-10-27 09:00:00,15.285758972167969
2019-10-27 10:00:00,15.733931541442871
2019-10-27 11:00:00,19.424877166748047
2019-10-27 12:00:00,27.45159339904785
2019-10-27 13:00:00,35.88639450073242
2019-10-27 14:00:00,40.26884841918945
2019-10-27 15:00:00,40.43378829956055
2019-10-27 16:00:00,38.7225456237793
2019-10-27 17:00:00,36.379859924316406
2019-10-27 18:00:00,33.7042350769043
2019-10-27 19:00:00,31.127410888671875
2019-10-27 20:00:00,28.264848709106445
2019-10-27 21:00:00,26.002424240112305
2019-10-27 22:00:00,24.669939041137695
2019-10-27 23:00:00,24.357328414916992
2019-10-29 00:00:00,29.363481521606445
2019-10-29 01:00:00,31.75510597229004
2019-10-29 02:00:00,34.06149673461914
2019-10-29 03:00:00,35.11105728149414
2019-10-29 04:00:00,33.54358673095703
2019-10-29 05:00:00,28.732694625854492
2019-10-29 06:00:00,23.169294357299805
2019-10-29 07:00:00,19.416196823120117
2019-10-29 08:00:00,17.288551330566406
2019-10-29 09:00:00,16.713342666625977
2019-10-29 10:00:00,18.042383193969727
2019-10-29 11:00:00,23.96776008605957
2019-10-29 12:00:00,35.70737075805664
2019-10-29 13:00:00,47.198081970214844
2019-10-29 14:00:00,51.33649826049805
2019-10-29 15:00:00,50.53184127807617
2019-10-29 16:00:00,48.013118743896484
2019-10-29 17:00:00,44.927467346191406
2019-10-29 18:00:00,41.71792984008789
2019-10-29 19:00:00,37.8870735168457
2019-10-29 20:00:00,33.504173278808594
2019-10-29 21:00:00,29.935516357421875
2019-10-29 22:00:00,28.588848114013672
2019-10-29 23:00:00,29.251667022705078
2019-11-02 00:00:00,22.536725997924805
2019-11-02 01:00:00,21.705442428588867
2019-11-02 02:00:00,22.172399520874023
2019-11-02 03:00:00,23.22296714782715
2019-11-02 04:00:00,24.08818817138672
2019-11-02 05:00:00,23.098180770874023
2019-11-02 06:00:00,19.980321884155273
2019-11-02 07:00:00,17.183576583862305
2019-11-02 08:00:00,15.620542526245117
2019-11-02 09:00:00,15.2095365524292
2019-11-02 10:00:00,16.342378616333008
2019-11-02 11:00:00,20.969396591186523
2019-11-02 12:00:00,28.9998836517334
2019-11-02 13:00:00,37.896183013916016
2019-11-02 14:00:00,41.93729019165039
2019-11-02 15:00:00,42.412540435791016
2019-11-02 16:00:00,40.90835952758789
2019-11-02 17:00:00,38.69554901123047
2019-11-02 18:00:00,34.77070236206055
2019-11-02 19:00:00,30.108049392700195
2019-11-02 20:00:00,26.534238815307617
2019-11-02 21:00:00,23.046667098999023
2019-11-02 22:00:00,19.157421112060547
2019-11-02 23:00:00,14.956379890441895
2019-11-10 00:00:00,28.37931251525879
2019-11-10 01:00:00,33.36897659301758
2019-11-10 02:00:00,36.17416763305664
2019-11-10 03:00:00,37.30154037475586
2019-11-10 04:00:00,36.62924575805664
2019-11-10 05:00:00,34.06964874267578
2019-11-10 06:00:00,30.43016815185547
2019-11-10 07:00:00,27.044282913208008
2019-11-10 08:00:00,24.891874313354492
2019-11-10 09:00:00,24.58571434020996
2019-11-10 10:00:00,27.05129623413086
2019-11-10 11:00:00,32.89059066772461
2019-11-10 12:00:00,40.15176773071289
2019-11-10 13:00:00,45.56920623779297
2019-11-10 14:00:00,47.3055534362793
2019-11-10 15:00:00,45.90897750854492
2019-11-10 16:00:00,43.44990158081055
2019-11-10 17:00:00,40.75076675415039
2019-11-10 18:00:00,38.08343505859375
2019-11-10 19:00:00,35.54899215698242
2019-11-10 20:00:00,34.13240432739258
2019-11-10 21:00:00,36.676822662353516
2019-11-10 22:00:00,38.35038375854492
2019-11-10 23:00:00,38.883235931396484
2019-11-15 00:00:00,28.40912437438965
2019-11-15 01:00:00,26.531522750854492
2019-11-15 02:00:00,26.54755401611328
2019-11-15 03:00:00,27.57340431213379
2019-11-15 04:00:00,29.11772346496582
2019-11-15 05:00:00,29.072124481201172
2019-11-15 06:00:00,26.909982681274414
2019-11-15 07:00:00,24.55373191833496
2019-11-15 08:00:00,22.40150260925293
2019-11-15 09:00:00,22.88724708557129
2019-11-15 10:00:00,28.1944580078125
2019-11-15 11:00:00,39.29672622680664
2019-11-15 12:00:00,53.6651725769043
2019-11-15 13:00:00,63.81801986694336
2019-11-15 14:00:00,67.69879150390625
2019-11-15 15:00:00,67.27149200439453
2019-11-15 16:00:00,64.39476776123047
2019-11-15 17:00:00,60.58819580078125
2019-11-15 18:00:00,56.29319763183594
2019-11-15 19:00:00,50.813873291015625
2019-11-15 20:00:00,44.191341400146484
2019-11-15 21:00:00,36.5413932800293
2019-11-15 22:00:00,27.7299861907959
2019-11-15 23:00:00,19.670717239379883
2019-11-22 00:00:00,50.78730392456055
2019-11-22 01:00:00,63.6443977355957
2019-11-22 02:00:00,69.00941467285156
2019-11-22 03:00:00,69.87734985351562
2019-11-22 04:00:00,66.14529418945312
2019-11-22 05:00:00,59.59071731567383
2019-11-22 06:00:00,53.916141510009766
2019-11-22 07:00:00,50.46714401245117
2019-11-22 08:00:00,50.42290115356445
2019-11-22 09:00:00,55.97697067260742
2019-11-22 10:00:00,66.8611068725586
2019-11-22 11:00:00,80.46258544921875
2019-11-22 12:00:00,90.57088470458984
2019-11-22 13:00:00,94.70602416992188
2019-11-22 14:00:00,96.37026977539062
2019-11-22 15:00:00,96.9910888671875
2019-11-22 16:00:00,96.24935913085938
2019-11-22 17:00:00,95.20599365234375
2019-11-22 18:00:00,94.7621841430664
2019-11-22 19:00:00,93.35051727294922
2019-11-22 20:00:00,91.61813354492188
2019-11-22 21:00:00,88.68206024169922
2019-11-22 22:00:00,83.87788391113281
2019-11-22 23:00:00,79.34374237060547
2019-11-28 00:00:00,48.69821548461914
2019-11-28 01:00:00,41.451725006103516
2019-11-28 02:00:00,41.79461669921875
2019-11-28 03:00:00,42.65875244140625
2019-11-28 04:00:00,43.411502838134766
2019-11-28 05:00:00,43.02605056762695
2019-11-28 06:00:00,41.07731246948242
2019-11-28 07:00:00,39.41255187988281
2019-11-28 08:00:00,38.50986862182617
2019-11-28 09:00:00,39.61082077026367
2019-11-28 10:00:00,44.08897018432617
2019-11-28 11:00:00,52.40629577636719
2019-11-28 12:00:00,62.8071403503418
2019-11-28 13:00:00,71.45680236816406
2019-11-28 14:00:00,73.84272766113281
2019-11-28 15:00:00,71.11532592773438
2019-11-28 16:00:00,65.62926483154297
2019-11-28 17:00:00,58.57731246948242
2019-11-28 18:00:00,53.9672737121582
2019-11-28 19:00:00,51.58583450317383
2019-11-28 20:00:00,49.39638900756836
2019-11-28 21:00:00,47.415802001953125
2019-11-28 22:00:00,43.61945343017578
2019-11-28 23:00:00,29.58612060546875
2019-12-05 00:00:00,53.40719223022461
2019-12-05 01:00:00,66.95311737060547
2019-12-05 02:00:00,74.90978240966797
2019-12-05 03:00:00,78.13276672363281
2019-12-05 04:00:00,74.16553497314453
2019-12-05 05:00:00,63.53057098388672
2019-12-05 06:00:00,53.379886627197266
2019-12-05 07:00:00,46.417537689208984
2019-12-05 08:00:00,43.28432083129883
2019-12-05 09:00:00,45.54421615600586
2019-12-05 10:00:00,56.182491302490234
2019-12-05 11:00:00,76.26058197021484
2019-12-05 12:00:00,93.43447875976562
2019-12-05 13:00:00,97.80855560302734
2019-12-05 14:00:00,96.88160705566406
2019-12-05 15:00:00,93.20895385742188
2019-12-05 16:00:00,85.21830749511719
2019-12-05 17:00:00,77.59858703613281
