year,month,day,hour,NO2_prediction
2019,8,22,11,24.685059
2019,8,22,12,28.90395
2019,8,22,13,35.25391
2019,8,22,14,40.807087
2019,8,22,15,43.516033
2019,8,22,16,43.118343
2019,8,22,17,40.236393
2019,8,22,18,36.123653
2019,8,22,19,32.328297
2019,8,22,20,29.987923
2019,8,22,21,28.34999
2019,8,22,22,26.578321
2019,8,22,23,25.177809
2019,8,23,0,24.237904
2019,8,23,1,23.971348
2019,8,23,2,23.424992
2019,8,23,3,22.524532
2019,8,23,4,21.435154
2019,8,23,5,20.398922
2019,8,23,6,19.569874
2019,8,23,7,19.040512
2019,8,23,8,18.921814
2019,8,23,9,19.418903
2019,8,23,10,20.903563
2019,8,23,11,23.860106
2019,8,23,12,28.392433
2019,8,23,13,34.87142
2019,8,23,14,40.421906
2019,8,23,15,43.105434
2019,8,23,16,42.661346
2019,8,23,17,39.6984
2019,8,23,18,35.486423
2019,8,23,19,31.601688
2019,8,23,20,29.239834
2019,8,23,21,27.632843
2019,8,23,22,26.064442
2019,8,23,23,24.606174
2019,8,28,0,23.844574
2019,8,28,1,23.582256
2019,8,28,2,23.030457
2019,8,28,3,22.104454
2019,8,28,4,21.010004
2019,8,28,5,19.987053
2019,8,28,6,19.175442
2019,8,28,7,18.65681
2019,8,28,8,18.535044
2019,8,28,9,19.002018
2019,8,28,10,20.397072
2019,8,28,11,23.170471
2019,8,28,12,27.480211
2019,8,28,13,33.629147
2019,8,28,14,39.28406
2019,8,28,15,42.051804
2019,8,28,16,41.59708
2019,8,28,17,38.58624
2019,8,28,18,34.38669
2019,8,28,19,30.618141
2019,8,28,20,28.505066
2019,8,28,21,27.032946
2019,8,28,22,25.5922
2019,8,28,23,24.24096
2019,8,30,0,22.99091
2019,8,30,1,22.587954
2019,8,30,2,21.87867
2019,8,30,3,20.913906
2019,8,30,4,19.841763
2019,8,30,5,18.87013
2019,8,30,6,18.106873
2019,8,30,7,17.495846
2019,8,30,8,17.135096
2019,8,30,9,17.184269
2019,8,30,10,18.087685
2019,8,30,11,20.22694
2019,8,30,12,23.748343
2019,8,30,13,27.573296
2019,8,30,14,31.090137
2019,8,30,15,32.78361
2019,8,30,16,31.658554
2019,8,30,17,28.442041
2019,8,30,18,24.689959
2019,8,30,19,22.03961
2019,8,30,20,20.400719
2019,8,30,21,19.607594
2019,8,30,22,19.29875
2019,8,30,23,19.200512
2019,9,6,0,24.788269
2019,9,6,1,26.875578
2019,9,6,2,28.285582
2019,9,6,3,28.637032
2019,9,6,4,28.187954
2019,9,6,5,27.324295
2019,9,6,6,26.426535
2019,9,6,7,25.688396
2019,9,6,8,25.366493
2019,9,6,9,25.713818
2019,9,6,10,27.157848
2019,9,6,11,30.390642
2019,9,6,12,37.04177
2019,9,6,13,45.108078
2019,9,6,14,50.99099
2019,9,6,15,52.29566
2019,9,6,16,49.94983
2019,9,6,17,45.507362
2019,9,6,18,41.165318
2019,9,6,19,38.52116
2019,9,6,20,36.519855
2019,9,6,21,33.876728
2019,9,6,22,31.539421
2019,9,6,23,30.74398
2019,9,7,0,27.86166
2019,9,7,1,28.22309
2019,9,7,2,27.615362
2019,9,7,3,26.700489
2019,9,7,4,25.34377
2019,9,7,5,23.912426
2019,9,7,6,22.666046
2019,9,7,7,21.773182
2019,9,7,8,21.386127
2019,9,7,9,21.712742
2019,9,7,10,23.07243
2019,9,7,11,26.113003
2019,9,7,12,32.390377
2019,9,7,13,41.83756
2019,9,7,14,49.1499
2019,9,7,15,51.690098
2019,9,7,16,50.494247
2019,9,7,17,46.861664
2019,9,7,18,42.30386
2019,9,7,19,38.19644
2019,9,7,20,35.120346
2019,9,7,21,32.2059
2019,9,7,22,29.442019
2019,9,7,23,27.82819
2019,9,13,0,23.072653
2019,9,13,1,22.693016
2019,9,13,2,21.300304
2019,9,13,3,20.169563
2019,9,13,4,19.000313
2019,9,13,5,17.982016
2019,9,13,6,17.150724
2019,9,13,7,16.550526
2019,9,13,8,16.266556
2019,9,13,9,16.154469
2019,9,13,10,16.568523
2019,9,13,11,18.149487
2019,9,13,12,21.555649
2019,9,13,13,25.45668
2019,9,13,14,28.558666
2019,9,13,15,29.859081
2019,9,13,16,29.024542
2019,9,13,17,26.182373
2019,9,13,18,22.851353
2019,9,13,19,19.741753
2019,9,13,20,17.468307
2019,9,13,21,16.115696
2019,9,13,22,15.413125
2019,9,13,23,15.051074
2019,9,15,0,13.470756
2019,9,15,1,12.799035
2019,9,15,2,12.054109
2019,9,15,3,11.502491
2019,9,15,4,11.069865
2019,9,15,5,10.729597
2019,9,15,6,10.506593
2019,9,15,7,10.442951
2019,9,15,8,10.716781
2019,9,15,9,11.545615
2019,9,15,10,12.572513
2019,9,15,11,14.274648
2019,9,15,12,16.561632
2019,9,15,13,20.540886
2019,9,15,14,24.478933
2019,9,15,15,26.405571
2019,9,15,16,24.898129
2019,9,15,17,22.152164
2019,9,15,18,19.278187
2019,9,15,19,17.03244
2019,9,15,20,15.304279
2019,9,15,21,13.922627
2019,9,15,22,12.954243
2019,9,15,23,12.2855425
2019,9,17,0,15.385658
2019,9,17,1,16.087292
2019,9,17,2,16.392475
2019,9,17,3,16.101143
2019,9,17,4,15.488273
2019,9,17,5,14.810929
2019,9,17,6,14.184649
2019,9,17,7,13.915305
2019,9,17,8,13.827863
2019,9,17,9,14.649264
2019,9,17,10,15.858043
2019,9,17,11,18.051315
2019,9,17,12,21.800339
2019,9,17,13,26.628235
2019,9,17,14,31.494352
2019,9,17,15,34.296185
2019,9,17,16,33.871853
2019,9,17,17,31.296528
2019,9,17,18,27.788715
2019,9,17,19,24.315083
2019,9,17,20,21.83107
2019,9,17,21,20.482342
2019,9,17,22,20.085348
2019,9,17,23,20.27794
2019,9,18,0,20.230768
2019,9,18,1,20.177668
2019,9,18,2,19.941704
2019,9,18,3,19.471268
2019,9,18,4,18.826073
2019,9,18,5,18.151474
2019,9,18,6,17.613428
2019,9,18,7,17.387014
2019,9,18,8,17.212376
2019,9,18,9,17.751728
2019,9,18,10,18.92931
2019,9,18,11,21.052546
2019,9,18,12,24.34583
2019,9,18,13,28.516876
2019,9,18,14,34.004
2019,9,18,15,36.790096
2019,9,18,16,36.03359
2019,9,18,17,32.993248
2019,9,18,18,28.770924
2019,9,18,19,24.617239
2019,9,18,20,22.266817
2019,9,18,21,21.05748
2019,9,18,22,20.5627
2019,9,18,23,20.306694
2019,9,19,0,20.22292
2019,9,19,1,19.943724
2019,9,19,2,19.47161
2019,9,19,3,18.787905
2019,9,19,4,18.002855
2019,9,19,5,17.266418
2019,9,19,6,16.677774
2019,9,19,7,16.31781
2019,9,19,8,16.331573
2019,9,19,9,16.718685
2019,9,19,10,17.700071
2019,9,19,11,19.610018
2019,9,19,12,22.812939
2019,9,19,13,27.17249
2019,9,19,14,31.14833
2019,9,19,15,31.768375
2019,9,19,16,29.827827
2019,9,19,17,26.687662
2019,9,19,18,23.446339
2019,9,19,19,20.79706
2019,9,19,20,19.040808
2019,9,19,21,17.90902
2019,9,19,22,17.18281
2019,9,19,23,16.752949
2019,9,21,0,15.7675
2019,9,21,1,15.640072
2019,9,21,2,15.474778
2019,9,21,3,15.11754
2019,9,21,4,14.571625
2019,9,21,5,14.028621
2019,9,21,6,13.698224
2019,9,21,7,13.657338
2019,9,21,8,13.858647
2019,9,21,9,14.438821
2019,9,21,10,15.600961
2019,9,21,11,17.686508
2019,9,21,12,20.768673
2019,9,21,13,23.970444
2019,9,21,14,26.4416
2019,9,21,15,27.167929
2019,9,21,16,26.229757
2019,9,21,17,24.432793
2019,9,21,18,22.267838
2019,9,21,19,20.249708
2019,9,21,20,18.502865
2019,9,21,21,17.068888
2019,9,21,22,16.009995
2019,9,21,23,15.312598
2019,9,24,0,14.991981
2019,9,24,1,14.924118
2019,9,24,2,14.919526
2019,9,24,3,14.704038
2019,9,24,4,14.257767
2019,9,24,5,13.775233
2019,9,24,6,13.514594
2019,9,24,7,13.426599
2019,9,24,8,13.811323
2019,9,24,9,14.705586
2019,9,24,10,16.488068
2019,9,24,11,19.153553
2019,9,24,12,22.769789
2019,9,24,13,26.995596
2019,9,24,14,32.854073
2019,9,24,15,36.250618
2019,9,24,16,35.819473
2019,9,24,17,33.058598
2019,9,24,18,29.446606
2019,9,24,19,25.939095
2019,9,24,20,23.791563
2019,9,24,21,22.313978
2019,9,24,22,21.289494
2019,9,24,23,20.461367
2019,9,26,0,18.45349
2019,9,26,1,17.298452
2019,9,26,2,16.2164
2019,9,26,3,15.2589
2019,9,26,4,14.439369
2019,9,26,5,13.751552
2019,9,26,6,13.233978
2019,9,26,7,12.876838
2019,9,26,8,12.860278
2019,9,26,9,13.200787
2019,9,26,10,14.0612955
2019,9,26,11,15.543023
2019,9,26,12,18.088398
2019,9,26,13,21.84388
2019,9,26,14,25.888168
2019,9,26,15,29.01492
2019,9,26,16,29.435093
2019,9,26,17,27.199863
2019,9,26,18,24.027876
2019,9,26,19,21.522125
2019,9,26,20,19.47016
2019,9,26,21,18.028208
2019,9,26,22,17.149868
2019,9,26,23,16.65075
2019,10,27,0,35.125053
2019,10,27,1,55.00667
2019,10,27,2,62.726715
2019,10,27,3,63.609028
2019,10,27,4,60.57235
2019,10,27,5,54.010166
2019,10,27,6,45.10603
2019,10,27,7,40.552402
2019,10,27,8,38.17837
2019,10,27,9,36.69797
2019,10,27,10,36.819195
2019,10,27,11,40.445698
2019,10,27,12,48.94721
2019,10,27,13,60.15936
2019,10,27,14,69.70624
2019,10,27,15,72.92796
2019,10,27,16,70.74057
2019,10,27,17,66.71561
2019,10,27,18,61.949505
2019,10,27,19,58.64104
2019,10,27,20,56.223473
2019,10,27,21,54.271313
2019,10,27,22,48.37998
2019,10,27,23,49.621082
2019,10,29,0,49.674797
2019,10,29,1,50.25027
2019,10,29,2,50.303833
2019,10,29,3,49.636528
2019,10,29,4,47.437138
2019,10,29,5,43.952934
2019,10,29,6,40.331963
2019,10,29,7,37.64224
2019,10,29,8,36.58547
2019,10,29,9,35.65605
2019,10,29,10,32.49826
2019,10,29,11,35.91347
2019,10,29,12,47.42184
2019,10,29,13,66.33424
2019,10,29,14,79.59244
2019,10,29,15,81.96959
2019,10,29,16,77.07052
2019,10,29,17,70.45206
2019,10,29,18,65.560234
2019,10,29,19,62.79244
2019,10,29,20,60.55432
2019,10,29,21,54.768986
2019,10,29,22,51.127422
2019,10,29,23,51.267303
2019,11,2,0,45.65134
2019,11,2,1,45.532055
2019,11,2,2,43.976124
2019,11,2,3,42.080013
2019,11,2,4,39.39032
2019,11,2,5,36.250496
2019,11,2,6,33.506165
2019,11,2,7,32.020382
2019,11,2,8,31.60427
2019,11,2,9,31.820942
2019,11,2,10,29.555819
2019,11,2,11,32.255978
2019,11,2,12,44.418156
2019,11,2,13,58.507984
2019,11,2,14,68.41031
2019,11,2,15,69.95926
2019,11,2,16,66.17349
2019,11,2,17,60.509502
2019,11,2,18,55.126778
2019,11,2,19,51.288994
2019,11,2,20,46.896915
2019,11,2,21,43.958767
2019,11,2,22,41.09692
2019,11,2,23,42.096615
2019,11,10,0,43.336605
2019,11,10,1,42.92049
2019,11,10,2,42.39017
2019,11,10,3,41.094097
2019,11,10,4,38.683872
2019,11,10,5,35.50311
2019,11,10,6,32.371178
2019,11,10,7,30.285603
2019,11,10,8,29.671404
2019,11,10,9,30.283817
2019,11,10,10,32.80315
2019,11,10,11,39.04513
2019,11,10,12,52.883636
2019,11,10,13,68.7599
2019,11,10,14,79.29863
2019,11,10,15,80.298935
2019,11,10,16,74.65262
2019,11,10,17,67.03934
2019,11,10,18,60.3112
2019,11,10,19,55.46616
2019,11,10,20,54.252132
2019,11,10,21,53.447052
2019,11,10,22,51.511265
2019,11,10,23,50.3995
2019,11,11,0,53.224434
2019,11,11,1,51.671535
2019,11,11,2,50.04377
2019,11,11,3,47.789707
2019,11,11,4,43.96639
2019,11,11,5,39.119102
2019,11,11,6,34.46311
2019,11,11,7,30.969715
2019,11,11,8,28.65981
2019,11,11,9,28.076302
2019,11,11,10,29.569307
2019,11,11,11,38.163387
2019,11,11,12,48.811275
2019,11,11,13,63.464764
2019,11,11,14,73.35585
2019,11,11,15,72.848724
2019,11,11,16,67.21899
2019,11,11,17,61.207302
2019,11,11,18,56.977512
2019,11,11,19,53.606808
2019,11,11,20,50.554733
2019,11,11,21,48.032497
2019,11,11,22,44.12106
2019,11,11,23,44.37126
2019,11,15,0,40.785603
2019,11,15,1,41.01787
2019,11,15,2,41.49602
2019,11,15,3,40.70346
2019,11,15,4,38.402344
2019,11,15,5,35.447205
2019,11,15,6,32.702206
2019,11,15,7,30.7934
2019,11,15,8,29.135002
2019,11,15,9,26.258537
2019,11,15,10,29.631062
2019,11,15,11,36.898838
2019,11,15,12,47.062786
2019,11,15,13,58.356663
2019,11,15,14,69.42976
2019,11,15,15,71.40013
2019,11,15,16,67.66218
2019,11,15,17,62.9865
2019,11,15,18,59.04516
2019,11,15,19,56.866306
2019,11,15,20,55.303722
2019,11,15,21,51.874195
2019,11,15,22,47.863194
2019,11,15,23,45.042225
2019,11,22,0,66.48086
2019,11,22,1,70.2648
2019,11,22,2,72.894806
2019,11,22,3,77.461914
2019,11,22,4,77.05904
2019,11,22,5,73.20285
2019,11,22,6,66.09967
2019,11,22,7,59.84885
2019,11,22,8,57.647377
2019,11,22,9,57.89084
2019,11,22,10,59.67699
2019,11,22,11,64.20356
2019,11,22,12,77.54496
2019,11,22,13,102.02591
2019,11,22,14,114.7858
2019,11,22,15,116.90085
2019,11,22,16,114.25201
2019,11,22,17,83.8927
2019,11,22,18,85.10092
2019,11,22,19,83.95543
2019,11,22,20,81.09629
2019,11,22,21,75.84756
2019,11,22,22,70.3573
2019,11,22,23,68.0671
2019,11,28,0,42.597084
2019,11,28,1,43.660374
2019,11,28,2,41.37259
2019,11,28,3,40.418644
2019,11,28,4,39.49738
2019,11,28,5,38.45315
2019,11,28,6,36.747288
2019,11,28,7,32.539345
2019,11,28,8,28.74769
2019,11,28,9,27.774387
2019,11,28,10,27.443874
2019,11,28,11,31.576588
2019,11,28,12,41.69167
2019,11,28,13,50.03548
2019,11,28,14,52.394413
2019,11,28,15,51.432774
2019,11,28,16,47.59369
2019,11,28,17,39.26885
2019,11,28,18,31.313513
2019,11,28,19,28.208872
2019,11,28,20,25.5798
2019,11,28,21,21.528738
2019,11,28,22,20.69558
2019,11,28,23,19.774168
2019,12,19,0,25.911066
2019,12,19,1,27.196339
2019,12,19,2,29.15205
2019,12,19,3,30.892056
2019,12,19,4,31.860506
2019,12,19,5,31.888329
2019,12,19,6,31.580294
2019,12,19,7,31.276854
2019,12,19,8,31.795479
2019,12,19,9,33.619797
2019,12,19,10,37.097363
2019,12,19,11,42.643414
2019,12,19,12,50.03645
2019,12,19,13,60.33188
2019,12,19,14,68.23096
2019,12,19,15,70.41611
2019,12,19,16,68.52697
2019,12,19,17,65.18747
2019,12,19,18,61.17913
2019,12,19,19,56.88051
2019,12,19,20,53.568867
2019,12,19,21,51.20388
2019,12,19,22,49.178425
2019,12,19,23,47.947323
2019,12,20,0,55.77132
2019,12,20,1,56.767933
2019,12,20,2,57.3817
2019,12,20,3,58.453835
2019,12,20,4,57.525578
2019,12,20,5,54.32932
2019,12,20,6,49.626457
2019,12,20,7,44.599503
2019,12,20,8,40.462513
2019,12,20,9,38.284912
2019,12,20,10,38.77296
2019,12,20,11,43.015274
2019,12,20,12,53.845295
2019,12,20,13,72.536224
2019,12,20,14,87.35591
2019,12,20,15,91.02773
2019,12,20,16,84.688835
2019,12,20,17,75.64168
2019,12,20,18,67.04778
2019,12,20,19,62.45553
2019,12,20,20,59.10957
2019,12,20,21,53.879185
2019,12,20,22,48.418396
2019,12,20,23,45.894894
2019,12,25,0,34.23796
2019,12,25,1,33.99543
2019,12,25,2,33.651474
2019,12,25,3,33.633358
2019,12,25,4,32.886093
2019,12,25,5,31.665201
2019,12,25,6,30.491676
2019,12,25,7,29.756159
2019,12,25,8,29.54743
2019,12,25,9,30.846748
2019,12,25,10,33.380764
2019,12,25,11,38.99778
2019,12,25,12,46.433666
2019,12,25,13,50.47333
2019,12,25,14,49.203823
2019,12,25,15,46.873455
2019,12,25,16,43.538124
2019,12,25,17,40.8719
2019,12,25,18,39.423912
2019,12,25,19,37.72559
2019,12,25,20,34.767353
2019,12,25,21,31.897686
2019,12,25,22,30.11942
2019,12,25,23,28.7312
2019,12,27,0,34.86095
2019,12,27,1,37.133083
2019,12,27,2,39.39504
2019,12,27,3,40.464634
2019,12,27,4,40.07153
2019,12,27,5,38.70436
2019,12,27,6,37.15522
2019,12,27,7,36.106304
2019,12,27,8,36.53456
2019,12,27,9,35.678524
2019,12,27,10,37.729755
2019,12,27,11,42.08101
2019,12,27,12,50.688644
2019,12,27,13,60.978462
2019,12,27,14,71.46301
2019,12,27,15,72.02557
2019,12,27,16,66.18662
2019,12,27,17,58.76353
2019,12,27,18,53.5557
2019,12,27,19,50.167336
2019,12,27,20,45.568203
2019,12,27,21,43.137127
2019,12,27,22,42.086823
2019,12,27,23,42.23247
2020,1,10,0,39.05832
2020,1,10,1,39.331364
2020,1,10,2,40.46568
2020,1,10,3,41.686604
2020,1,10,4,42.808407
2020,1,10,5,44.008663
2020,1,10,6,45.629
2020,1,10,7,46.37512
2020,1,10,8,47.283398
2020,1,10,9,49.115505
2020,1,10,10,53.31867
2020,1,10,11,59.304874
2020,1,10,12,67.018364
2020,1,10,13,75.67797
2020,1,10,14,77.34393
2020,1,10,15,75.42744
2020,1,10,16,69.20065
2020,1,10,17,62.2868
2020,1,10,18,56.491367
2020,1,10,19,51.71235
2020,1,10,20,48.96589
2020,1,10,21,46.865284
2020,1,10,22,45.195244
2020,1,10,23,44.069313
2020,1,11,0,48.63863
2020,1,11,1,51.223324
2020,1,11,2,52.149456
2020,1,11,3,52.42249
2020,1,11,4,52.168446
2020,1,11,5,51.374264
2020,1,11,6,49.642033
2020,1,11,7,46.05794
2020,1,11,8,44.1099
2020,1,11,9,43.690327
2020,1,11,10,44.50287
2020,1,11,11,48.141216
2020,1,11,12,53.668915
2020,1,11,13,62.27451
2020,1,11,14,67.962845
2020,1,11,15,66.44504
2020,1,11,16,60.197926
2020,1,11,17,55.447044
2020,1,11,18,53.063007
2020,1,11,19,50.814114
2020,1,11,20,49.001278
2020,1,11,21,46.77329
2020,1,11,22,45.162678
2020,1,11,23,44.266926
2020,1,14,0,38.903786
2020,1,14,1,36.457726
2020,1,14,2,35.851894
2020,1,14,3,36.40787
2020,1,14,4,37.61528
2020,1,14,5,39.075886
2020,1,14,6,40.81415
2020,1,14,7,42.20226
2020,1,14,8,44.350914
2020,1,14,9,46.881786
2020,1,14,10,50.719387
2020,1,14,11,55.919285
2020,1,14,12,62.439316
2020,1,14,13,68.84205
2020,1,14,14,71.39851
2020,1,14,15,68.3715
2020,1,14,16,62.444794
2020,1,14,17,57.1367
2020,1,14,18,53.16901
2020,1,14,19,49.83167
2020,1,14,20,46.56591
2020,1,14,21,44.171886
2020,1,14,22,42.027374
2020,1,14,23,39.927425
2020,1,18,0,36.053738
2020,1,18,1,35.31087
2020,1,18,2,35.4316
2020,1,18,3,36.13565
2020,1,18,4,36.850506
2020,1,18,5,37.399746
2020,1,18,6,37.876286
2020,1,18,7,38.44874
2020,1,18,8,38.91826
2020,1,18,9,40.97936
2020,1,18,10,43.557762
2020,1,18,11,47.418125
2020,1,18,12,51.682644
2020,1,18,13,55.266098
2020,1,18,14,56.553936
2020,1,18,15,54.613716
2020,1,18,16,50.61931
2020,1,18,17,46.851154
2020,1,18,18,43.90163
2020,1,18,19,41.352467
2020,1,18,20,39.255886
2020,1,18,21,37.133804
2020,1,18,22,35.273792
2020,1,18,23,33.66612
2020,1,22,0,35.845757
2020,1,22,1,36.661167
2020,1,22,2,37.30412
2020,1,22,3,37.502098
2020,1,22,4,37.269794
2020,1,22,5,36.755676
2020,1,22,6,36.20149
2020,1,22,7,35.834675
2020,1,22,8,35.521397
2020,1,22,9,36.74852
2020,1,22,10,39.080753
2020,1,22,11,43.153683
2020,1,22,12,48.618973
2020,1,22,13,53.774612
2020,1,22,14,57.14272
2020,1,22,15,57.02217
2020,1,22,16,54.544342
2020,1,22,17,51.975002
2020,1,22,18,49.87044
2020,1,22,19,48.106377
2020,1,22,20,46.03596
2020,1,22,21,44.07579
2020,1,22,22,42.433514
2020,1,22,23,41.42478
2020,1,24,0,41.72546
2020,1,24,1,42.06177
2020,1,24,2,42.21198
2020,1,24,3,42.05707
2020,1,24,4,41.45422
2020,1,24,5,40.447998
2020,1,24,6,39.280323
2020,1,24,7,38.327267
2020,1,24,8,37.84055
2020,1,24,9,35.6492
2020,1,24,10,36.443012
2020,1,24,11,39.612217
2020,1,24,12,46.78241
2020,1,24,13,55.353836
2020,1,24,14,62.55412
2020,1,24,15,60.13644
2020,1,24,16,53.027046
2020,1,24,17,46.42911
2020,1,24,18,42.179203
2020,1,24,19,39.612167
2020,1,24,20,35.854748
2020,1,24,21,33.93726
2020,1,24,22,32.74943
2020,1,24,23,32.347233
2020,1,25,0,31.69539
2020,1,25,1,32.60346
2020,1,25,2,34.02927
2020,1,25,3,35.740513
2020,1,25,4,37.298306
2020,1,25,5,38.86768
2020,1,25,6,40.81555
2020,1,25,7,43.33364
2020,1,25,8,43.722317
2020,1,25,9,47.468285
2020,1,25,10,51.022877
2020,1,25,11,58.185535
2020,1,25,12,67.05949
2020,1,25,13,77.53582
2020,1,25,14,80.8339
2020,1,25,15,77.256424
2020,1,25,16,70.47934
2020,1,25,17,63.96583
2020,1,25,18,58.32889
2020,1,25,19,53.033714
2020,1,25,20,50.59374
2020,1,25,21,48.7435
2020,1,25,22,47.335316
2020,1,25,23,46.37694
2020,2,3,0,54.009274
2020,2,3,1,58.985382
2020,2,3,2,60.82391
2020,2,3,3,61.24667
2020,2,3,4,60.450672
2020,2,3,5,58.25347
2020,2,3,6,54.403057
2020,2,3,7,47.90067
2020,2,3,8,43.41186
2020,2,3,9,40.629383
2020,2,3,10,40.375782
2020,2,3,11,44.21032
2020,2,3,12,53.90267
2020,2,3,13,68.67782
2020,2,3,14,80.47916
2020,2,3,15,83.619125
2020,2,3,16,81.228134
2020,2,3,17,76.06032
2020,2,3,18,71.403725
2020,2,3,19,68.20023
2020,2,3,20,63.558537
2020,2,3,21,59.99242
2020,2,3,22,55.786335
2020,2,3,23,52.55922
2020,2,5,0,52.338367
2020,2,5,1,53.79127
2020,2,5,2,57.535954
2020,2,5,3,57.981655
2020,2,5,4,55.873066
2020,2,5,5,51.60071
2020,2,5,6,45.128624
2020,2,5,7,38.191025
2020,2,5,8,32.02993
2020,2,5,9,28.672174
2020,2,5,10,29.475197
2020,2,5,11,35.513973
2020,2,5,12,47.519234
2020,2,5,13,65.33914
2020,2,5,14,82.3719
2020,2,5,15,85.976456
2020,2,5,16,82.36899
2020,2,5,17,75.79771
2020,2,5,18,72.004974
2020,2,5,19,69.4469
2020,2,5,20,67.03202
2020,2,5,21,64.247345
2020,2,5,22,59.60711
2020,2,5,23,55.863403
2020,2,7,0,54.34368
2020,2,7,1,56.22022
2020,2,7,2,61.316257
2020,2,7,3,61.727425
2020,2,7,4,59.294308
2020,2,7,5,55.29633
2020,2,7,6,49.54907
2020,2,7,7,42.886032
2020,2,7,8,35.782017
2020,2,7,9,30.697636
2020,2,7,10,30.302729
2020,2,7,11,34.98136
2020,2,7,12,45.297077
2020,2,7,13,61.099518
2020,2,7,14,77.753204
2020,2,7,15,81.80322
2020,2,7,16,74.335625
2020,2,7,17,69.89841
2020,2,7,18,68.89458
2020,2,7,19,67.62572
2020,2,7,20,64.79462
2020,2,7,21,61.236004
2020,2,7,22,57.20484
2020,2,7,23,54.394848
2020,2,13,0,44.70885
2020,2,13,1,47.69373
2020,2,13,2,48.627846
2020,2,13,3,46.502117
2020,2,13,4,43.089764
2020,2,13,5,38.79042
2020,2,13,6,33.77892
2020,2,13,7,29.914032
2020,2,13,8,28.69984
2020,2,13,9,29.737206
2020,2,13,10,31.872925
2020,2,13,11,35.495716
2020,2,13,12,41.705143
