datetime,NO2_target
2019-09-06 02:00:00,37.48173904418945
2019-09-06 03:00:00,37.118408203125
2019-09-06 04:00:00,36.850040435791016
2019-09-06 05:00:00,36.83619689941406
2019-09-06 06:00:00,36.75005340576172
2019-09-06 07:00:00,36.718475341796875
2019-09-06 08:00:00,36.53804016113281
2019-09-06 09:00:00,36.372528076171875
2019-09-06 10:00:00,36.09121322631836
2019-09-06 11:00:00,35.913360595703125
2019-09-06 12:00:00,35.697967529296875
2019-09-06 13:00:00,35.6614875793457
2019-09-06 14:00:00,35.66099166870117
2019-09-06 15:00:00,35.795982360839844
2019-09-06 16:00:00,35.96123123168945
2019-09-06 17:00:00,36.123653411865234
2019-09-06 18:00:00,36.2230339050293
2019-09-06 19:00:00,36.20524597167969
2019-09-06 20:00:00,36.09272384643555
2019-09-06 21:00:00,35.870445251464844
2019-09-06 22:00:00,35.61713790893555
2019-09-06 23:00:00,35.325897216796875
2019-09-07 00:00:00,35.08425521850586
2019-09-07 01:00:00,34.88997268676758
2019-09-07 02:00:00,34.80952835083008
2019-09-07 03:00:00,34.83823776245117
2019-09-07 04:00:00,34.958152770996094
2019-09-07 05:00:00,35.1181526184082
2019-09-07 06:00:00,35.26605987548828
2019-09-07 07:00:00,35.342010498046875
2019-09-07 08:00:00,35.35179901123047
2019-09-07 09:00:00,35.28855895996094
2019-09-07 10:00:00,35.19755935668945
2019-09-07 11:00:00,35.10499954223633
2019-09-07 12:00:00,35.05044174194336
2019-09-07 13:00:00,35.05371856689453
2019-09-07 14:00:00,35.122066497802734
2019-09-07 15:00:00,35.24581527709961
2019-09-07 16:00:00,35.39521026611328
2019-09-07 17:00:00,35.524932861328125
2019-09-07 18:00:00,35.59837341308594
2019-09-07 19:00:00,35.59353256225586
2019-09-07 20:00:00,35.52780532836914
2019-09-07 21:00:00,35.39057159423828
2019-09-07 22:00:00,35.255645751953125
2019-09-07 23:00:00,35.031864166259766
2019-09-11 00:00:00,44.02418899536133
2019-09-11 01:00:00,40.34737014770508
2019-09-11 02:00:00,38.96799850463867
2019-09-11 03:00:00,33.654117584228516
2019-09-11 04:00:00,30.850101470947266
2019-09-11 05:00:00,24.7075138092041
2019-09-11 06:00:00,21.483537673950195
2019-09-11 07:00:00,17.49677848815918
2019-09-11 08:00:00,16.36634063720703
2019-09-11 09:00:00,14.83674430847168
2019-09-11 10:00:00,14.756645202636719
2019-09-11 11:00:00,15.092803001403809
2019-09-11 12:00:00,18.719390869140625
2019-09-11 13:00:00,28.33193588256836
2019-09-11 14:00:00,44.310630798339844
2019-09-11 15:00:00,54.635658264160156
2019-09-11 16:00:00,55.71445083618164
2019-09-11 17:00:00,53.08085632324219
2019-09-11 18:00:00,47.902835845947266
2019-09-11 19:00:00,44.70478820800781
2019-09-11 20:00:00,40.420738220214844
2019-09-11 21:00:00,38.722679138183594
2019-09-11 22:00:00,36.44317626953125
2019-09-11 23:00:00,37.90796661376953
2019-09-13 00:00:00,29.44573974609375
2019-09-13 01:00:00,30.669984817504883
2019-09-13 02:00:00,31.193279266357422
2019-09-13 03:00:00,29.9248104095459
2019-09-13 04:00:00,27.41829490661621
2019-09-13 05:00:00,23.4890193939209
2019-09-13 06:00:00,19.57403564453125
2019-09-13 07:00:00,15.765557289123535
2019-09-13 08:00:00,13.358098983764648
2019-09-13 09:00:00,11.302264213562012
2019-09-13 10:00:00,10.415178298950195
2019-09-13 11:00:00,9.55038070678711
2019-09-13 12:00:00,10.004988670349121
2019-09-13 13:00:00,12.027730941772461
2019-09-13 14:00:00,17.887250900268555
2019-09-13 15:00:00,24.340801239013672
2019-09-13 16:00:00,26.876832962036133
2019-09-13 17:00:00,27.045316696166992
2019-09-13 18:00:00,25.55821990966797
2019-09-13 19:00:00,24.41124153137207
2019-09-13 20:00:00,23.45842933654785
2019-09-13 21:00:00,23.287364959716797
2019-09-13 22:00:00,23.820392608642578
2019-09-13 23:00:00,25.676929473876953
2019-09-15 00:00:00,18.310291290283203
2019-09-15 01:00:00,19.064496994018555
2019-09-15 02:00:00,18.300090789794922
2019-09-15 03:00:00,17.299100875854492
2019-09-15 04:00:00,14.519392013549805
2019-09-15 05:00:00,12.297212600708008
2019-09-15 06:00:00,9.655344009399414
2019-09-15 07:00:00,7.950612545013428
2019-09-15 08:00:00,6.157453536987305
2019-09-15 09:00:00,4.991952419281006
2019-09-15 10:00:00,3.9970667362213135
2019-09-15 11:00:00,3.699159860610962
2019-09-15 12:00:00,3.6323699951171875
2019-09-15 13:00:00,4.517335414886475
2019-09-15 14:00:00,5.564574718475342
2019-09-15 15:00:00,6.900063991546631
2019-09-15 16:00:00,7.832773208618164
2019-09-15 17:00:00,8.65709400177002
2019-09-15 18:00:00,8.885238647460938
2019-09-15 19:00:00,9.168612480163574
2019-09-15 20:00:00,9.30741024017334
2019-09-15 21:00:00,9.573640823364258
2019-09-15 22:00:00,10.414665222167969
2019-09-15 23:00:00,11.130753517150879
2019-09-17 00:00:00,38.919612884521484
2019-09-17 01:00:00,37.31831741333008
2019-09-17 02:00:00,39.59734344482422
2019-09-17 03:00:00,34.95987319946289
2019-09-17 04:00:00,33.07570266723633
2019-09-17 05:00:00,26.12920570373535
2019-09-17 06:00:00,22.707218170166016
2019-09-17 07:00:00,17.64314842224121
2019-09-17 08:00:00,16.235891342163086
2019-09-17 09:00:00,13.594362258911133
2019-09-17 10:00:00,13.665346145629883
2019-09-17 11:00:00,12.2583646774292
2019-09-17 12:00:00,13.514196395874023
2019-09-17 13:00:00,15.144062995910645
2019-09-17 14:00:00,20.483436584472656
2019-09-17 15:00:00,26.069189071655273
2019-09-17 16:00:00,28.64430809020996
2019-09-17 17:00:00,28.86276626586914
2019-09-17 18:00:00,27.317777633666992
2019-09-17 19:00:00,25.911882400512695
2019-09-17 20:00:00,24.68143653869629
2019-09-17 21:00:00,24.03430938720703
2019-09-17 22:00:00,23.843563079833984
2019-09-17 23:00:00,25.266075134277344
2019-09-18 00:00:00,26.492456436157227
2019-09-18 01:00:00,27.093050003051758
2019-09-18 02:00:00,26.026451110839844
2019-09-18 03:00:00,23.715089797973633
2019-09-18 04:00:00,20.502197265625
2019-09-18 05:00:00,16.634326934814453
2019-09-18 06:00:00,13.126876831054688
2019-09-18 07:00:00,10.042049407958984
2019-09-18 08:00:00,7.908276557922363
2019-09-18 09:00:00,6.417400360107422
2019-09-18 10:00:00,5.124294281005859
2019-09-18 11:00:00,4.33812952041626
2019-09-18 12:00:00,4.183775901794434
2019-09-18 13:00:00,5.17853307723999
2019-09-18 14:00:00,8.193769454956055
2019-09-18 15:00:00,11.69293212890625
2019-09-18 16:00:00,13.12663745880127
2019-09-18 17:00:00,15.407681465148926
2019-09-18 18:00:00,16.514301300048828
2019-09-18 19:00:00,17.744197845458984
2019-09-18 20:00:00,18.418973922729492
2019-09-18 21:00:00,19.59156036376953
2019-09-18 22:00:00,20.06322479248047
2019-09-18 23:00:00,21.092525482177734
2019-09-19 00:00:00,21.57134246826172
2019-09-19 01:00:00,22.090221405029297
2019-09-19 02:00:00,21.33802604675293
2019-09-19 03:00:00,20.229703903198242
2019-09-19 04:00:00,17.65861701965332
2019-09-19 05:00:00,14.758101463317871
2019-09-19 06:00:00,11.317002296447754
2019-09-19 07:00:00,8.747986793518066
2019-09-19 08:00:00,6.314960479736328
2019-09-19 09:00:00,5.09248685836792
2019-09-19 10:00:00,4.011531829833984
2019-09-19 11:00:00,3.3888378143310547
2019-09-19 12:00:00,2.829388380050659
2019-09-19 13:00:00,2.885817289352417
2019-09-19 14:00:00,3.577662944793701
2019-09-19 15:00:00,4.922336578369141
2019-09-19 16:00:00,6.244942665100098
2019-09-19 17:00:00,7.541014671325684
2019-09-19 18:00:00,8.75572395324707
2019-09-19 19:00:00,9.792139053344727
2019-09-19 20:00:00,10.977860450744629
2019-09-19 21:00:00,12.242386817932129
2019-09-19 22:00:00,13.735066413879395
2019-09-19 23:00:00,15.282761573791504
2019-09-26 00:00:00,28.49570655822754
2019-09-26 01:00:00,28.428749084472656
2019-09-26 02:00:00,27.670747756958008
2019-09-26 03:00:00,24.913177490234375
2019-09-26 04:00:00,20.98887062072754
2019-09-26 05:00:00,17.51827621459961
2019-09-26 06:00:00,14.43150520324707
2019-09-26 07:00:00,12.830464363098145
2019-09-26 08:00:00,11.326714515686035
2019-09-26 09:00:00,10.514812469482422
2019-09-26 10:00:00,10.076178550720215
2019-09-26 11:00:00,11.165846824645996
2019-09-26 12:00:00,15.93889331817627
2019-09-26 13:00:00,27.048311233520508
2019-09-26 14:00:00,43.383888244628906
2019-09-26 15:00:00,52.132320404052734
2019-09-26 16:00:00,52.29517364501953
2019-09-26 17:00:00,48.55146789550781
2019-09-26 18:00:00,43.138362884521484
2019-09-26 19:00:00,38.263511657714844
2019-09-26 20:00:00,33.13127899169922
2019-09-26 21:00:00,31.084753036499023
2019-09-26 22:00:00,30.960233688354492
2019-09-26 23:00:00,32.15559768676758
2019-10-18 00:00:00,41.174320220947266
2019-10-18 01:00:00,41.12041473388672
2019-10-18 02:00:00,41.79949188232422
2019-10-18 03:00:00,43.11927032470703
2019-10-18 04:00:00,41.85483932495117
2019-10-18 05:00:00,39.06828689575195
2019-10-18 06:00:00,35.64607620239258
2019-10-18 07:00:00,32.8634147644043
2019-10-18 08:00:00,30.927745819091797
2019-10-18 09:00:00,29.040555953979492
2019-10-18 10:00:00,28.131549835205078
2019-10-18 11:00:00,28.034223556518555
2019-10-18 12:00:00,29.970611572265625
2019-10-18 13:00:00,32.217037200927734
2019-10-18 14:00:00,33.71348190307617
2019-10-18 15:00:00,33.751243591308594
2019-10-18 16:00:00,34.06124496459961
2019-10-18 17:00:00,33.83573913574219
2019-10-18 18:00:00,34.094547271728516
2019-10-18 19:00:00,34.051597595214844
2019-10-18 20:00:00,34.634132385253906
2019-10-18 21:00:00,35.12202835083008
2019-10-18 22:00:00,35.71369934082031
2019-10-18 23:00:00,36.07532501220703
2019-10-19 00:00:00,36.38945388793945
2019-10-19 01:00:00,36.22254943847656
2019-10-19 02:00:00,35.85733413696289
2019-10-19 03:00:00,35.022804260253906
2019-10-19 04:00:00,34.263545989990234
2019-10-19 05:00:00,33.31316375732422
2019-10-19 06:00:00,32.72119903564453
2019-10-19 07:00:00,32.1365852355957
2019-10-19 08:00:00,32.03954315185547
2019-10-19 09:00:00,32.19021987915039
2019-10-19 10:00:00,32.75341033935547
2019-10-19 11:00:00,33.48093032836914
2019-10-19 12:00:00,34.33484649658203
2019-10-19 13:00:00,35.09375762939453
2019-10-19 14:00:00,35.567405700683594
2019-10-19 15:00:00,35.6851806640625
2019-10-19 16:00:00,35.59273910522461
2019-10-19 17:00:00,35.28691101074219
2019-10-19 18:00:00,35.09871292114258
2019-10-19 19:00:00,34.937095642089844
2019-10-19 20:00:00,35.04960632324219
2019-10-19 21:00:00,35.279903411865234
2019-10-19 22:00:00,35.665428161621094
2019-10-19 23:00:00,35.9835090637207
2019-10-25 00:00:00,63.26416778564453
2019-10-25 01:00:00,65.12944030761719
2019-10-25 02:00:00,64.4184799194336
2019-10-25 03:00:00,62.46806716918945
2019-10-25 04:00:00,58.15812683105469
2019-10-25 05:00:00,51.130126953125
2019-10-25 06:00:00,42.01624298095703
2019-10-25 07:00:00,30.27016830444336
2019-10-25 08:00:00,23.15267562866211
2019-10-25 09:00:00,17.3239688873291
2019-10-25 10:00:00,15.851166725158691
2019-10-25 11:00:00,18.47847557067871
2019-10-25 12:00:00,33.745121002197266
2019-10-25 13:00:00,76.41447448730469
2019-10-25 14:00:00,98.66545867919922
2019-10-25 15:00:00,94.6141128540039
2019-10-25 16:00:00,88.23735809326172
2019-10-25 17:00:00,79.21717071533203
2019-10-25 18:00:00,74.6237564086914
2019-10-25 19:00:00,65.21614837646484
2019-10-25 20:00:00,61.21890640258789
2019-10-25 21:00:00,55.13963317871094
2019-10-25 22:00:00,54.81267166137695
2019-10-25 23:00:00,52.70314407348633
2019-10-27 00:00:00,58.23163604736328
2019-10-27 01:00:00,59.21481704711914
2019-10-27 02:00:00,61.94120788574219
2019-10-27 03:00:00,61.22221374511719
2019-10-27 04:00:00,58.356849670410156
2019-10-27 05:00:00,51.756282806396484
2019-10-27 06:00:00,43.1309928894043
2019-10-27 07:00:00,32.3198356628418
2019-10-27 08:00:00,26.581680297851562
2019-10-27 09:00:00,22.398588180541992
2019-10-27 10:00:00,22.231882095336914
2019-10-27 11:00:00,24.42271614074707
2019-10-27 12:00:00,49.39149475097656
2019-10-27 13:00:00,90.89508056640625
2019-10-27 14:00:00,96.69353485107422
2019-10-27 15:00:00,89.46778106689453
2019-10-27 16:00:00,81.0213851928711
2019-10-27 17:00:00,74.18812561035156
2019-10-27 18:00:00,66.2552719116211
2019-10-27 19:00:00,59.07048416137695
2019-10-27 20:00:00,53.13637161254883
2019-10-27 21:00:00,49.458187103271484
2019-10-27 22:00:00,47.748756408691406
2019-10-27 23:00:00,48.64420700073242
2019-10-29 00:00:00,34.67329406738281
2019-10-29 01:00:00,37.620967864990234
2019-10-29 02:00:00,39.08313751220703
2019-10-29 03:00:00,38.62690353393555
2019-10-29 04:00:00,34.605648040771484
2019-10-29 05:00:00,28.10210609436035
2019-10-29 06:00:00,21.0492000579834
2019-10-29 07:00:00,15.418703079223633
2019-10-29 08:00:00,11.664734840393066
2019-10-29 09:00:00,9.252352714538574
2019-10-29 10:00:00,7.811550140380859
2019-10-29 11:00:00,7.8298444747924805
2019-10-29 12:00:00,16.449094772338867
2019-10-29 13:00:00,38.155975341796875
2019-10-29 14:00:00,65.81554412841797
2019-10-29 15:00:00,70.19647216796875
2019-10-29 16:00:00,65.79976654052734
2019-10-29 17:00:00,59.08326721191406
2019-10-29 18:00:00,52.9326057434082
2019-10-29 19:00:00,47.47919464111328
2019-10-29 20:00:00,43.410343170166016
2019-10-29 21:00:00,40.2820930480957
2019-10-29 22:00:00,39.53159713745117
2019-10-29 23:00:00,40.1510009765625
2019-11-02 00:00:00,70.09971618652344
2019-11-02 01:00:00,64.93671417236328
2019-11-02 02:00:00,61.74843215942383
2019-11-02 03:00:00,61.570281982421875
2019-11-02 04:00:00,61.354488372802734
2019-11-02 05:00:00,58.713436126708984
2019-11-02 06:00:00,55.738765716552734
2019-11-02 07:00:00,51.234622955322266
2019-11-02 08:00:00,47.45641326904297
2019-11-02 09:00:00,41.91542053222656
2019-11-02 10:00:00,39.781463623046875
2019-11-02 11:00:00,41.455169677734375
2019-11-02 12:00:00,46.84420394897461
2019-11-02 13:00:00,50.290836334228516
2019-11-02 14:00:00,54.070953369140625
2019-11-02 15:00:00,54.981414794921875
2019-11-02 16:00:00,53.552005767822266
2019-11-02 17:00:00,50.47026443481445
2019-11-02 18:00:00,47.67548370361328
2019-11-02 19:00:00,45.11066436767578
2019-11-02 20:00:00,43.83549499511719
2019-11-02 21:00:00,42.66275405883789
2019-11-02 22:00:00,43.03568649291992
2019-11-02 23:00:00,43.43446731567383
2019-11-10 00:00:00,38.41108322143555
2019-11-10 01:00:00,37.01479721069336
2019-11-10 02:00:00,35.6301383972168
2019-11-10 03:00:00,33.674232482910156
2019-11-10 04:00:00,30.04715919494629
2019-11-10 05:00:00,25.134845733642578
2019-11-10 06:00:00,20.070985794067383
2019-11-10 07:00:00,16.025856018066406
2019-11-10 08:00:00,13.52005672454834
2019-11-10 09:00:00,12.119149208068848
2019-11-10 10:00:00,12.53862476348877
2019-11-10 11:00:00,21.821880340576172
2019-11-10 12:00:00,44.36134338378906
2019-11-10 13:00:00,68.58625030517578
2019-11-10 14:00:00,70.40762329101562
2019-11-10 15:00:00,65.88225555419922
2019-11-10 16:00:00,58.16825485229492
2019-11-10 17:00:00,52.564186096191406
2019-11-10 18:00:00,46.63066482543945
2019-11-10 19:00:00,43.284446716308594
2019-11-10 20:00:00,39.814674377441406
2019-11-10 21:00:00,39.262210845947266
2019-11-10 22:00:00,39.382957458496094
2019-11-10 23:00:00,40.76206588745117
2019-11-11 00:00:00,42.03940963745117
2019-11-11 01:00:00,43.6343879699707
2019-11-11 02:00:00,42.633689880371094
2019-11-11 03:00:00,37.4059944152832
2019-11-11 04:00:00,29.78626823425293
2019-11-11 05:00:00,21.251529693603516
2019-11-11 06:00:00,15.871917724609375
2019-11-11 07:00:00,11.870793342590332
2019-11-11 08:00:00,10.248899459838867
2019-11-11 09:00:00,8.655204772949219
2019-11-11 10:00:00,8.723917961120605
2019-11-11 11:00:00,13.904158592224121
2019-11-11 12:00:00,36.09528350830078
2019-11-11 13:00:00,68.60118865966797
2019-11-11 14:00:00,73.68119049072266
2019-11-11 15:00:00,68.72282409667969
2019-11-11 16:00:00,61.7723274230957
2019-11-11 17:00:00,55.239715576171875
2019-11-11 18:00:00,49.464202880859375
2019-11-11 19:00:00,44.982879638671875
2019-11-11 20:00:00,41.433876037597656
2019-11-11 21:00:00,39.87071990966797
2019-11-11 22:00:00,40.188087463378906
2019-11-11 23:00:00,42.25145721435547
2019-11-28 00:00:00,
2019-11-28 01:00:00,
2019-11-28 02:00:00,
2019-11-28 03:00:00,
2019-11-28 04:00:00,
2019-11-28 05:00:00,
2019-11-28 06:00:00,
2019-11-28 07:00:00,
2019-11-28 08:00:00,
2019-11-28 09:00:00,
2019-11-28 10:00:00,
2019-11-28 11:00:00,
2019-11-28 12:00:00,
2019-11-28 13:00:00,
2019-11-28 14:00:00,
2019-11-28 15:00:00,
2019-11-28 16:00:00,
2019-11-28 17:00:00,
2019-11-28 18:00:00,
2019-11-28 19:00:00,
2019-11-28 20:00:00,
2019-11-28 21:00:00,
2019-11-28 22:00:00,
2019-11-28 23:00:00,
2019-12-19 00:00:00,26.916391372680664
2019-12-19 01:00:00,25.8082332611084
2019-12-19 02:00:00,23.488895416259766
2019-12-19 03:00:00,20.212480545043945
2019-12-19 04:00:00,16.4162654876709
2019-12-19 05:00:00,13.358790397644043
2019-12-19 06:00:00,10.818527221679688
2019-12-19 07:00:00,9.350737571716309
2019-12-19 08:00:00,8.050707817077637
2019-12-19 09:00:00,7.37697696685791
2019-12-19 10:00:00,8.012534141540527
2019-12-19 11:00:00,10.36205005645752
2019-12-19 12:00:00,16.82624626159668
2019-12-19 13:00:00,28.8797550201416
2019-12-19 14:00:00,38.90767288208008
2019-12-19 15:00:00,41.10627365112305
2019-12-19 16:00:00,39.05992126464844
2019-12-19 17:00:00,34.50448226928711
2019-12-19 18:00:00,30.348899841308594
2019-12-19 19:00:00,26.61074447631836
2019-12-19 20:00:00,24.642454147338867
2019-12-19 21:00:00,23.661060333251953
2019-12-19 22:00:00,23.60216522216797
2019-12-19 23:00:00,23.735002517700195
2019-12-20 00:00:00,23.429752349853516
2019-12-20 01:00:00,22.461322784423828
2019-12-20 02:00:00,20.16717529296875
2019-12-20 03:00:00,16.38712501525879
2019-12-20 04:00:00,12.186726570129395
2019-12-20 05:00:00,8.549443244934082
2019-12-20 06:00:00,5.523078918457031
2019-12-20 07:00:00,3.4605836868286133
2019-12-20 08:00:00,1.9415342807769775
2019-12-20 09:00:00,1.0682799816131592
2019-12-20 10:00:00,0.9952258467674255
2019-12-20 11:00:00,1.1985304355621338
2019-12-20 12:00:00,3.7925939559936523
2019-12-20 13:00:00,9.707338333129883
2019-12-20 14:00:00,18.800277709960938
2019-12-20 15:00:00,25.290241241455078
2019-12-20 16:00:00,26.20524024963379
2019-12-20 17:00:00,25.286462783813477
2019-12-20 18:00:00,22.879737854003906
2019-12-20 19:00:00,21.906044006347656
2019-12-20 20:00:00,20.936647415161133
2019-12-20 21:00:00,21.124319076538086
2019-12-20 22:00:00,21.5511531829834
2019-12-20 23:00:00,22.192821502685547
2019-12-25 00:00:00,20.356969833374023
2019-12-25 01:00:00,20.402414321899414
2019-12-25 02:00:00,17.750911712646484
2019-12-25 03:00:00,16.38439178466797
2019-12-25 04:00:00,14.194015502929688
2019-12-25 05:00:00,13.673944473266602
2019-12-25 06:00:00,12.590983390808105
2019-12-25 07:00:00,12.896347045898438
2019-12-25 08:00:00,13.245556831359863
2019-12-25 09:00:00,15.810441970825195
2019-12-25 10:00:00,21.489295959472656
2019-12-25 11:00:00,30.20517921447754
2019-12-25 12:00:00,36.98728561401367
2019-12-25 13:00:00,38.512779235839844
2019-12-25 14:00:00,36.37299728393555
2019-12-25 15:00:00,31.936851501464844
2019-12-25 16:00:00,27.984580993652344
2019-12-25 17:00:00,24.401424407958984
2019-12-25 18:00:00,22.736064910888672
2019-12-25 19:00:00,21.670076370239258
2019-12-25 20:00:00,21.95326805114746
2019-12-25 21:00:00,22.485525131225586
2019-12-25 22:00:00,23.049823760986328
2019-12-25 23:00:00,22.77826690673828
2019-12-27 00:00:00,22.132335662841797
2019-12-27 01:00:00,21.086713790893555
2019-12-27 02:00:00,19.58871841430664
2019-12-27 03:00:00,17.769119262695312
2019-12-27 04:00:00,15.740212440490723
2019-12-27 05:00:00,14.06973934173584
2019-12-27 06:00:00,12.755974769592285
2019-12-27 07:00:00,11.998762130737305
2019-12-27 08:00:00,11.541227340698242
2019-12-27 09:00:00,11.599326133728027
2019-12-27 10:00:00,12.2520751953125
2019-12-27 11:00:00,13.388017654418945
2019-12-27 12:00:00,14.762813568115234
2019-12-27 13:00:00,15.949793815612793
2019-12-27 14:00:00,16.45762062072754
2019-12-27 15:00:00,16.58548355102539
2019-12-27 16:00:00,16.344013214111328
2019-12-27 17:00:00,16.122215270996094
2019-12-27 18:00:00,15.865999221801758
2019-12-27 19:00:00,15.780077934265137
2019-12-27 20:00:00,15.69583797454834
2019-12-27 21:00:00,15.595022201538086
2019-12-27 22:00:00,15.284476280212402
2019-12-27 23:00:00,14.740958213806152
2020-01-01 00:00:00,35.43806838989258
2020-01-01 01:00:00,31.43172264099121
2020-01-01 02:00:00,28.862600326538086
2020-01-01 03:00:00,27.50214958190918
2020-01-01 04:00:00,27.28558921813965
2020-01-01 05:00:00,28.148435592651367
2020-01-01 06:00:00,29.69514274597168
2020-01-01 07:00:00,32.277549743652344
2020-01-01 08:00:00,35.85819625854492
