datetime,NO2_prediction
2019-08-08 07:00:00,9.091978
2019-08-08 08:00:00,8.395555
2019-08-08 09:00:00,8.049171
2019-08-08 10:00:00,8.019499
2019-08-08 11:00:00,8.535865
2019-08-08 12:00:00,9.844341
2019-08-08 13:00:00,12.674379
2019-08-08 14:00:00,18.23152
2019-08-08 15:00:00,26.070986
2019-08-08 16:00:00,29.859385
2019-08-08 17:00:00,28.927996
2019-08-08 18:00:00,26.313797
2019-08-08 19:00:00,23.373512
2019-08-08 20:00:00,20.964447
2019-08-08 21:00:00,18.830383
2019-08-08 22:00:00,16.418646
2019-08-08 23:00:00,14.849973
2019-08-09 00:00:00,15.130315
2019-08-09 01:00:00,15.492193
2019-08-09 02:00:00,15.012601
2019-08-09 03:00:00,13.630469
2019-08-09 04:00:00,11.958747
2019-08-09 05:00:00,10.492065
2019-08-09 06:00:00,9.4442425
2019-08-09 07:00:00,8.733129
2019-08-09 08:00:00,8.154705
2019-08-09 09:00:00,7.953459
2019-08-09 10:00:00,8.0050335
2019-08-09 11:00:00,8.676901
2019-08-09 12:00:00,10.11968
2019-08-09 13:00:00,13.6877775
2019-08-09 14:00:00,20.164757
2019-08-09 15:00:00,26.70095
2019-08-09 16:00:00,28.73437
2019-08-09 17:00:00,27.043299
2019-08-09 18:00:00,24.535912
2019-08-09 19:00:00,22.425692
2019-08-09 20:00:00,20.61253
2019-08-09 21:00:00,18.632074
2019-08-09 22:00:00,16.8271
2019-08-09 23:00:00,15.9850445
2019-08-11 00:00:00,17.449541
2019-08-11 01:00:00,18.30047
2019-08-11 02:00:00,17.980776
2019-08-11 03:00:00,16.585726
2019-08-11 04:00:00,14.362563
2019-08-11 05:00:00,12.201171
2019-08-11 06:00:00,10.32379
2019-08-11 07:00:00,9.134152
2019-08-11 08:00:00,8.310623
2019-08-11 09:00:00,8.022291
2019-08-11 10:00:00,8.181574
2019-08-11 11:00:00,8.859777
2019-08-11 12:00:00,10.520641
2019-08-11 13:00:00,14.446205
2019-08-11 14:00:00,21.982025
2019-08-11 15:00:00,30.090399
2019-08-11 16:00:00,32.61713
2019-08-11 17:00:00,30.514742
2019-08-11 18:00:00,27.381021
2019-08-11 19:00:00,24.80366
2019-08-11 20:00:00,22.80443
2019-08-11 21:00:00,21.05723
2019-08-11 22:00:00,19.40937
2019-08-11 23:00:00,18.403439
2019-08-22 00:00:00,17.125158
2019-08-22 01:00:00,16.58068
2019-08-22 02:00:00,15.980375
2019-08-22 03:00:00,14.691645
2019-08-22 04:00:00,12.892551
2019-08-22 05:00:00,11.115265
2019-08-22 06:00:00,9.798035
2019-08-22 07:00:00,8.759036
2019-08-22 08:00:00,8.152001
2019-08-22 09:00:00,7.9233737
2019-08-22 10:00:00,8.117502
2019-08-22 11:00:00,8.756472
2019-08-22 12:00:00,10.287262
2019-08-22 13:00:00,13.916963
2019-08-22 14:00:00,20.770205
2019-08-22 15:00:00,27.437168
2019-08-22 16:00:00,29.003424
2019-08-22 17:00:00,26.806412
2019-08-22 18:00:00,24.146204
2019-08-22 19:00:00,22.195175
2019-08-22 20:00:00,20.39368
2019-08-22 21:00:00,18.151527
2019-08-22 22:00:00,16.386995
2019-08-22 23:00:00,15.708169
2019-08-23 00:00:00,15.981556
2019-08-23 01:00:00,16.065481
2019-08-23 02:00:00,15.675885
2019-08-23 03:00:00,14.460991
2019-08-23 04:00:00,12.611467
2019-08-23 05:00:00,10.745786
2019-08-23 06:00:00,9.413852
2019-08-23 07:00:00,8.404929
2019-08-23 08:00:00,7.8482423
2019-08-23 09:00:00,7.7224936
2019-08-23 10:00:00,7.9961963
2019-08-23 11:00:00,8.709835
2019-08-23 12:00:00,10.286597
2019-08-23 13:00:00,13.836384
2019-08-23 14:00:00,20.247177
2019-08-23 15:00:00,27.031761
2019-08-23 16:00:00,29.060953
2019-08-23 17:00:00,27.1289
2019-08-23 18:00:00,24.394949
2019-08-23 19:00:00,22.18717
2019-08-23 20:00:00,20.029776
2019-08-23 21:00:00,17.883392
2019-08-23 22:00:00,16.213436
2019-08-23 23:00:00,15.778002
2019-08-28 00:00:00,16.182589
2019-08-28 01:00:00,16.325045
2019-08-28 02:00:00,16.031464
2019-08-28 03:00:00,14.771257
2019-08-28 04:00:00,12.865872
2019-08-28 05:00:00,11.002754
2019-08-28 06:00:00,9.569651
2019-08-28 07:00:00,8.526064
2019-08-28 08:00:00,7.749885
2019-08-28 09:00:00,7.396643
2019-08-28 10:00:00,7.6061916
2019-08-28 11:00:00,8.511702
2019-08-28 12:00:00,10.147729
2019-08-28 13:00:00,13.759954
2019-08-28 14:00:00,21.233793
2019-08-28 15:00:00,29.705448
2019-08-28 16:00:00,32.689728
2019-08-28 17:00:00,31.041082
2019-08-28 18:00:00,27.98327
2019-08-28 19:00:00,25.241926
2019-08-28 20:00:00,23.001436
2019-08-28 21:00:00,20.684813
2019-08-28 22:00:00,18.513735
2019-08-28 23:00:00,17.308105
2019-08-30 00:00:00,18.914148
2019-08-30 01:00:00,19.90823
2019-08-30 02:00:00,19.387018
2019-08-30 03:00:00,17.510855
2019-08-30 04:00:00,15.05606
2019-08-30 05:00:00,12.800163
2019-08-30 06:00:00,10.81783
2019-08-30 07:00:00,9.622631
2019-08-30 08:00:00,8.830421
2019-08-30 09:00:00,8.372885
2019-08-30 10:00:00,8.460194
2019-08-30 11:00:00,9.171698
2019-08-30 12:00:00,10.904609
2019-08-30 13:00:00,15.029236
2019-08-30 14:00:00,23.71731
2019-08-30 15:00:00,32.746418
2019-08-30 16:00:00,34.579575
2019-08-30 17:00:00,31.629187
2019-08-30 18:00:00,28.537558
2019-08-30 19:00:00,25.613525
2019-08-30 20:00:00,23.706789
2019-08-30 21:00:00,22.433699
2019-08-30 22:00:00,20.923134
2019-08-30 23:00:00,19.897783
2019-09-04 00:00:00,19.259825
2019-09-04 01:00:00,19.109577
2019-09-04 02:00:00,18.797321
2019-09-04 03:00:00,17.680534
2019-09-04 04:00:00,15.822332
2019-09-04 05:00:00,13.767096
2019-09-04 06:00:00,12.20422
2019-09-04 07:00:00,10.971325
2019-09-04 08:00:00,10.152185
2019-09-04 09:00:00,9.586873
2019-09-04 10:00:00,9.572071
2019-09-04 11:00:00,10.441267
2019-09-04 12:00:00,12.6832
2019-09-04 13:00:00,17.496222
2019-09-04 14:00:00,25.949938
2019-09-04 15:00:00,32.48329
2019-09-04 16:00:00,33.12053
2019-09-04 17:00:00,30.113039
2019-09-04 18:00:00,26.528856
2019-09-04 19:00:00,24.203157
2019-09-04 20:00:00,22.31155
2019-09-04 21:00:00,20.154337
2019-09-04 22:00:00,18.37033
2019-09-04 23:00:00,17.234564
2019-09-11 00:00:00,22.15996
2019-09-11 01:00:00,25.581633
2019-09-11 02:00:00,26.791422
2019-09-11 03:00:00,26.201601
2019-09-11 04:00:00,23.68767
2019-09-11 05:00:00,19.1201
2019-09-11 06:00:00,15.035921
2019-09-11 07:00:00,11.820625
2019-09-11 08:00:00,9.651735
2019-09-11 09:00:00,8.810771
2019-09-11 10:00:00,8.961197
2019-09-11 11:00:00,10.557113
2019-09-11 12:00:00,14.051364
2019-09-11 13:00:00,21.434256
2019-09-11 14:00:00,34.402622
2019-09-11 15:00:00,43.033367
2019-09-11 16:00:00,43.958675
2019-09-11 17:00:00,41.111553
2019-09-11 18:00:00,36.70325
2019-09-11 19:00:00,32.416534
2019-09-11 20:00:00,28.636898
2019-09-11 21:00:00,26.316353
2019-09-11 22:00:00,24.921503
2019-09-11 23:00:00,24.364328
2019-09-15 00:00:00,19.11385
2019-09-15 01:00:00,16.737354
2019-09-15 02:00:00,15.22056
2019-09-15 03:00:00,13.730225
2019-09-15 04:00:00,12.5162115
2019-09-15 05:00:00,11.74015
2019-09-15 06:00:00,10.919373
2019-09-15 07:00:00,10.160471
2019-09-15 08:00:00,9.333985
2019-09-15 09:00:00,9.019916
2019-09-15 10:00:00,8.785997
2019-09-15 11:00:00,9.203286
2019-09-15 12:00:00,10.386607
2019-09-15 13:00:00,12.168251
2019-09-15 14:00:00,15.279652
2019-09-15 15:00:00,18.840132
2019-09-15 16:00:00,20.31202
2019-09-15 17:00:00,20.036913
2019-09-15 18:00:00,19.537966
2019-09-15 19:00:00,18.456598
2019-09-15 20:00:00,16.95663
2019-09-15 21:00:00,14.643027
2019-09-15 22:00:00,11.869059
2019-09-15 23:00:00,10.7957945
2019-09-17 00:00:00,10.224571
2019-09-17 01:00:00,9.609447
2019-09-17 02:00:00,8.981389
2019-09-17 03:00:00,8.568643
2019-09-17 04:00:00,7.88969
2019-09-17 05:00:00,7.5010085
2019-09-17 06:00:00,7.1428885
2019-09-17 07:00:00,7.0206885
2019-09-17 08:00:00,7.3083725
2019-09-17 09:00:00,7.752477
2019-09-17 10:00:00,7.9527783
2019-09-17 11:00:00,8.783395
2019-09-17 12:00:00,10.507918
2019-09-17 13:00:00,13.545047
2019-09-17 14:00:00,17.546907
2019-09-17 15:00:00,21.25375
2019-09-17 16:00:00,22.396921
2019-09-17 17:00:00,21.932333
2019-09-17 18:00:00,20.54297
2019-09-17 19:00:00,19.25294
2019-09-17 20:00:00,18.487047
2019-09-17 21:00:00,17.301977
2019-09-17 22:00:00,16.225729
2019-09-17 23:00:00,15.74404
2019-09-18 00:00:00,17.509312
2019-09-18 01:00:00,18.070568
2019-09-18 02:00:00,18.236162
2019-09-18 03:00:00,18.195665
2019-09-18 04:00:00,17.71378
2019-09-18 05:00:00,16.554665
2019-09-18 06:00:00,15.352001
2019-09-18 07:00:00,14.196595
2019-09-18 08:00:00,12.121173
2019-09-18 09:00:00,11.073133
2019-09-18 10:00:00,10.857122
2019-09-18 11:00:00,11.572007
2019-09-18 12:00:00,13.277831
2019-09-18 13:00:00,16.699806
2019-09-18 14:00:00,23.626028
2019-09-18 15:00:00,29.202703
2019-09-18 16:00:00,29.948807
2019-09-18 17:00:00,26.685013
2019-09-18 18:00:00,23.202473
2019-09-18 19:00:00,21.026506
2019-09-18 20:00:00,19.30437
2019-09-18 21:00:00,18.433025
2019-09-18 22:00:00,18.00261
2019-09-18 23:00:00,17.728281
2019-09-19 00:00:00,17.831512
2019-09-19 01:00:00,17.873148
2019-09-19 02:00:00,17.980526
2019-09-19 03:00:00,17.943037
2019-09-19 04:00:00,17.065306
2019-09-19 05:00:00,15.493324
2019-09-19 06:00:00,13.474762
2019-09-19 07:00:00,11.56971
2019-09-19 08:00:00,10.34888
2019-09-19 09:00:00,9.735752
2019-09-19 10:00:00,9.842983
2019-09-19 11:00:00,10.682405
2019-09-19 12:00:00,12.782211
2019-09-19 13:00:00,17.272127
2019-09-19 14:00:00,25.522696
2019-09-19 15:00:00,33.69787
2019-09-19 16:00:00,35.87261
2019-09-19 17:00:00,33.42105
2019-09-19 18:00:00,28.51106
2019-09-19 19:00:00,24.612154
2019-09-19 20:00:00,22.856882
2019-09-19 21:00:00,21.513319
2019-09-19 22:00:00,20.573145
2019-09-19 23:00:00,19.718023
2019-09-21 00:00:00,19.243078
2019-09-21 01:00:00,18.9556
2019-09-21 02:00:00,18.948143
2019-09-21 03:00:00,18.996813
2019-09-21 04:00:00,18.364714
2019-09-21 05:00:00,16.437109
2019-09-21 06:00:00,13.88807
2019-09-21 07:00:00,11.595995
2019-09-21 08:00:00,10.109792
2019-09-21 09:00:00,9.41463
2019-09-21 10:00:00,9.438818
2019-09-21 11:00:00,10.295998
2019-09-21 12:00:00,12.646837
2019-09-21 13:00:00,17.645464
2019-09-21 14:00:00,27.033075
2019-09-21 15:00:00,35.195503
2019-09-21 16:00:00,36.54176
2019-09-21 17:00:00,33.70894
2019-09-21 18:00:00,29.407885
2019-09-21 19:00:00,25.80435
2019-09-21 20:00:00,23.785053
2019-09-21 21:00:00,22.512346
2019-09-21 22:00:00,21.276056
2019-09-21 23:00:00,20.15631
2019-09-24 00:00:00,19.210587
2019-09-24 01:00:00,18.96105
2019-09-24 02:00:00,19.306412
2019-09-24 03:00:00,19.735678
2019-09-24 04:00:00,18.982252
2019-09-24 05:00:00,16.482307
2019-09-24 06:00:00,13.753263
2019-09-24 07:00:00,11.386298
2019-09-24 08:00:00,9.906294
2019-09-24 09:00:00,9.234276
2019-09-24 10:00:00,9.294166
2019-09-24 11:00:00,10.209454
2019-09-24 12:00:00,12.472992
2019-09-24 13:00:00,17.24497
2019-09-24 14:00:00,27.053482
2019-09-24 15:00:00,35.551994
2019-09-24 16:00:00,36.090744
2019-09-24 17:00:00,32.3442
2019-09-24 18:00:00,28.167414
2019-09-24 19:00:00,25.529356
2019-09-24 20:00:00,24.02913
2019-09-24 21:00:00,22.76648
2019-09-24 22:00:00,21.244482
2019-09-24 23:00:00,19.762747
2019-09-26 00:00:00,16.05127
2019-09-26 01:00:00,14.698814
2019-09-26 02:00:00,13.86454
2019-09-26 03:00:00,12.931404
2019-09-26 04:00:00,11.837809
2019-09-26 05:00:00,10.77206
2019-09-26 06:00:00,9.949516
2019-09-26 07:00:00,9.373474
2019-09-26 08:00:00,9.032309
2019-09-26 09:00:00,8.9802065
2019-09-26 10:00:00,9.210353
2019-09-26 11:00:00,9.823879
2019-09-26 12:00:00,10.935093
2019-09-26 13:00:00,13.24238
2019-09-26 14:00:00,16.573595
2019-09-26 15:00:00,19.676792
2019-09-26 16:00:00,20.569632
2019-09-26 17:00:00,19.842947
2019-09-26 18:00:00,18.794327
2019-09-26 19:00:00,17.962002
2019-09-26 20:00:00,17.2418
2019-09-26 21:00:00,15.952028
2019-09-26 22:00:00,13.9756775
2019-09-26 23:00:00,12.364445
2019-10-17 00:00:00,25.710594
2019-10-17 01:00:00,35.078728
2019-10-17 02:00:00,37.39467
2019-10-17 03:00:00,37.243423
2019-10-17 04:00:00,36.04297
2019-10-17 05:00:00,32.903187
2019-10-17 06:00:00,26.918703
2019-10-17 07:00:00,19.994667
2019-10-17 08:00:00,14.163837
2019-10-17 09:00:00,11.537471
2019-10-17 10:00:00,11.139261
2019-10-17 11:00:00,13.0477
2019-10-17 12:00:00,18.530153
2019-10-17 13:00:00,32.311302
2019-10-17 14:00:00,45.074318
2019-10-17 15:00:00,47.26807
2019-10-17 16:00:00,44.43884
2019-10-17 17:00:00,38.761353
2019-10-17 18:00:00,33.780247
2019-10-17 19:00:00,31.951355
2019-10-17 20:00:00,31.974878
2019-10-17 21:00:00,31.292532
2019-10-17 22:00:00,29.897312
2019-10-17 23:00:00,29.026754
2019-10-18 00:00:00,25.724163
2019-10-18 01:00:00,25.18561
2019-10-18 02:00:00,26.708275
2019-10-18 03:00:00,29.409723
2019-10-18 04:00:00,30.369509
2019-10-18 05:00:00,27.351843
2019-10-18 06:00:00,22.169603
2019-10-18 07:00:00,16.23358
2019-10-18 08:00:00,12.373205
2019-10-18 09:00:00,10.707211
2019-10-18 10:00:00,10.537146
2019-10-18 11:00:00,12.045
2019-10-18 12:00:00,17.157833
2019-10-18 13:00:00,31.160667
2019-10-18 14:00:00,46.551735
2019-10-18 15:00:00,49.196716
2019-10-18 16:00:00,46.31069
2019-10-18 17:00:00,40.928345
2019-10-18 18:00:00,35.412193
2019-10-18 19:00:00,32.42833
2019-10-18 20:00:00,31.073599
2019-10-18 21:00:00,29.39069
2019-10-18 22:00:00,27.438454
2019-10-18 23:00:00,26.45556
2019-10-19 00:00:00,25.824873
2019-10-19 01:00:00,26.701948
2019-10-19 02:00:00,28.863705
2019-10-19 03:00:00,31.052746
2019-10-19 04:00:00,31.629482
2019-10-19 05:00:00,30.085089
2019-10-19 06:00:00,25.295477
2019-10-19 07:00:00,19.578783
2019-10-19 08:00:00,15.11256
2019-10-19 09:00:00,12.501983
2019-10-19 10:00:00,11.86515
2019-10-19 11:00:00,13.706072
2019-10-19 12:00:00,20.025604
2019-10-19 13:00:00,34.87712
2019-10-19 14:00:00,47.47625
2019-10-19 15:00:00,49.72531
2019-10-19 16:00:00,47.60833
2019-10-19 17:00:00,42.91961
2019-10-19 18:00:00,37.664356
2019-10-19 19:00:00,33.232964
2019-10-19 20:00:00,30.706408
2019-10-19 21:00:00,29.253424
2019-10-19 22:00:00,27.501759
2019-10-19 23:00:00,25.937674
2019-10-27 00:00:00,28.339659
2019-10-27 01:00:00,30.760885
2019-10-27 02:00:00,33.324997
2019-10-27 03:00:00,35.814674
2019-10-27 04:00:00,37.168232
2019-10-27 05:00:00,35.76866
2019-10-27 06:00:00,31.826754
2019-10-27 07:00:00,25.819298
2019-10-27 08:00:00,19.432455
2019-10-27 09:00:00,16.053293
2019-10-27 10:00:00,15.302625
2019-10-27 11:00:00,17.814692
2019-10-27 12:00:00,27.254665
2019-10-27 13:00:00,43.15118
2019-10-27 14:00:00,50.60972
2019-10-27 15:00:00,51.064342
2019-10-27 16:00:00,49.205315
2019-10-27 17:00:00,44.85963
2019-10-27 18:00:00,39.607502
2019-10-27 19:00:00,35.39656
2019-10-27 20:00:00,33.093113
2019-10-27 21:00:00,32.25794
2019-10-27 22:00:00,31.548895
2019-10-27 23:00:00,30.5502
2019-10-29 00:00:00,27.219917
2019-10-29 01:00:00,26.497057
2019-10-29 02:00:00,28.23052
2019-10-29 03:00:00,30.907135
2019-10-29 04:00:00,32.597538
2019-10-29 05:00:00,29.837519
2019-10-29 06:00:00,23.637503
2019-10-29 07:00:00,17.943888
2019-10-29 08:00:00,14.578081
2019-10-29 09:00:00,13.265966
2019-10-29 10:00:00,13.827761
2019-10-29 11:00:00,16.922417
2019-10-29 12:00:00,26.032713
2019-10-29 13:00:00,41.576027
2019-10-29 14:00:00,50.006878
2019-10-29 15:00:00,50.80385
2019-10-29 16:00:00,48.97283
2019-10-29 17:00:00,44.613846
2019-10-29 18:00:00,38.9533
2019-10-29 19:00:00,34.358345
2019-10-29 20:00:00,31.914118
2019-10-29 21:00:00,29.90663
2019-10-29 22:00:00,27.7817
2019-10-29 23:00:00,25.698847
2019-11-02 00:00:00,25.742636
2019-11-02 01:00:00,28.033144
2019-11-02 02:00:00,31.235178
2019-11-02 03:00:00,34.974487
2019-11-02 04:00:00,35.82668
2019-11-02 05:00:00,32.31942
2019-11-02 06:00:00,26.646662
2019-11-02 07:00:00,19.793127
2019-11-02 08:00:00,15.5637245
2019-11-02 09:00:00,13.630912
2019-11-02 10:00:00,13.971672
2019-11-02 11:00:00,17.219835
2019-11-02 12:00:00,27.348955
2019-11-02 13:00:00,43.12939
2019-11-02 14:00:00,50.023964
2019-11-02 15:00:00,50.17269
2019-11-02 16:00:00,47.74192
2019-11-02 17:00:00,43.134693
2019-11-02 18:00:00,38.23283
2019-11-02 19:00:00,34.035625
2019-11-02 20:00:00,31.400764
2019-11-02 21:00:00,30.303709
2019-11-02 22:00:00,28.039904
2019-11-02 23:00:00,26.603836
2019-11-10 00:00:00,24.507383
2019-11-10 01:00:00,23.844162
2019-11-10 02:00:00,25.24023
2019-11-10 03:00:00,27.28998
2019-11-10 04:00:00,28.554102
2019-11-10 05:00:00,27.816397
2019-11-10 06:00:00,24.368792
2019-11-10 07:00:00,20.685629
2019-11-10 08:00:00,16.947659
2019-11-10 09:00:00,14.562405
2019-11-10 10:00:00,14.279794
2019-11-10 11:00:00,16.764381
2019-11-10 12:00:00,24.248789
2019-11-10 13:00:00,37.09195
2019-11-10 14:00:00,46.374516
2019-11-10 15:00:00,47.377964
2019-11-10 16:00:00,44.83937
2019-11-10 17:00:00,41.005493
2019-11-10 18:00:00,36.943905
2019-11-10 19:00:00,33.270294
2019-11-10 20:00:00,30.218904
2019-11-10 21:00:00,27.938313
2019-11-10 22:00:00,25.366968
2019-11-10 23:00:00,22.690561
2019-11-11 00:00:00,23.869
2019-11-11 01:00:00,25.432245
2019-11-11 02:00:00,26.661354
2019-11-11 03:00:00,27.251278
2019-11-11 04:00:00,26.615652
2019-11-11 05:00:00,24.058958
2019-11-11 06:00:00,20.36902
2019-11-11 07:00:00,17.306051
2019-11-11 08:00:00,15.102788
2019-11-11 09:00:00,13.946834
2019-11-11 10:00:00,13.862494
2019-11-11 11:00:00,15.255398
2019-11-11 12:00:00,20.801023
2019-11-11 13:00:00,33.45555
2019-11-11 14:00:00,43.67134
2019-11-11 15:00:00,44.716877
2019-11-11 16:00:00,40.924484
2019-11-11 17:00:00,35.630264
2019-11-11 18:00:00,30.957766
2019-11-11 19:00:00,28.544058
2019-11-11 20:00:00,27.454332
2019-11-11 21:00:00,26.627022
2019-11-11 22:00:00,25.492867
2019-11-11 23:00:00,24.40493
2019-11-22 00:00:00,21.035765
2019-11-22 01:00:00,20.365007
2019-11-22 02:00:00,20.928362
2019-11-22 03:00:00,21.838175
2019-11-22 04:00:00,21.504038
2019-11-22 05:00:00,19.638977
2019-11-22 06:00:00,17.157282
2019-11-22 07:00:00,14.579097
2019-11-22 08:00:00,12.679613
2019-11-22 09:00:00,12.060843
2019-11-22 10:00:00,12.449258
2019-11-22 11:00:00,14.394978
2019-11-22 12:00:00,19.616209
2019-11-22 13:00:00,30.423334
2019-11-22 14:00:00,40.227898
2019-11-22 15:00:00,41.88405
2019-11-22 16:00:00,38.89063
2019-11-22 17:00:00,34.738037
2019-11-22 18:00:00,30.803186
2019-11-22 19:00:00,28.007109
2019-11-22 20:00:00,26.15183
2019-11-22 21:00:00,24.014175
2019-11-22 22:00:00,21.320086
2019-11-22 23:00:00,19.465729
2019-11-28 00:00:00,16.880114
2019-11-28 01:00:00,15.715988
2019-11-28 02:00:00,15.373714
2019-11-28 03:00:00,14.753613
2019-11-28 04:00:00,13.8042965
2019-11-28 05:00:00,12.545786
2019-11-28 06:00:00,11.317921
2019-11-28 07:00:00,10.272486
2019-11-28 08:00:00,9.588496
2019-11-28 09:00:00,9.358902
2019-11-28 10:00:00,9.820597
2019-11-28 11:00:00,11.018705
2019-11-28 12:00:00,13.532432
2019-11-28 13:00:00,18.68014
2019-11-28 14:00:00,25.896029
2019-11-28 15:00:00,29.599977
2019-11-28 16:00:00,28.350878
2019-11-28 17:00:00,25.392609
2019-11-28 18:00:00,23.610746
2019-11-28 19:00:00,22.474543
2019-11-28 20:00:00,20.997154
2019-11-28 21:00:00,18.227362
2019-11-28 22:00:00,15.213729
2019-11-28 23:00:00,14.128659
2019-12-05 00:00:00,21.762278
2019-12-05 01:00:00,27.218111
2019-12-05 02:00:00,29.207165
2019-12-05 03:00:00,29.60415
2019-12-05 04:00:00,28.92038
2019-12-05 05:00:00,27.136961
2019-12-05 06:00:00,23.976183
2019-12-05 07:00:00,19.912169
2019-12-05 08:00:00,17.512197
2019-12-05 09:00:00,16.839771
2019-12-05 10:00:00,17.017832
2019-12-05 11:00:00,20.454802
2019-12-05 12:00:00,29.378988
2019-12-05 13:00:00,42.241714
2019-12-05 14:00:00,48.42845
2019-12-05 15:00:00,49.408188
2019-12-05 16:00:00,47.854946
2019-12-05 17:00:00,43.78229
2019-12-05 18:00:00,38.559937
2019-12-05 19:00:00,35.23098
2019-12-05 20:00:00,35.614758
2019-12-05 21:00:00,36.08589
2019-12-05 22:00:00,35.264614
2019-12-05 23:00:00,33.59472
2019-12-19 00:00:00,28.187023
2019-12-19 01:00:00,25.598778
2019-12-19 02:00:00,25.384981
2019-12-19 03:00:00,27.44834
2019-12-19 04:00:00,30.877817
2019-12-19 05:00:00,33.28664
2019-12-19 06:00:00,33.481663
2019-12-19 07:00:00,31.868925
2019-12-19 08:00:00,26.811762
2019-12-19 09:00:00,23.151232
2019-12-19 10:00:00,22.352316
2019-12-19 11:00:00,25.85772
2019-12-19 12:00:00,32.97641
2019-12-19 13:00:00,40.092815
2019-12-19 14:00:00,43.683823
2019-12-19 15:00:00,43.655792
2019-12-19 16:00:00,40.3239
2019-12-19 17:00:00,34.45051
2019-12-19 18:00:00,29.21668
2019-12-19 19:00:00,26.380686
2019-12-19 20:00:00,25.19583
2019-12-19 21:00:00,23.841408
2019-12-19 22:00:00,22.26882
2019-12-19 23:00:00,20.66363
2019-12-20 00:00:00,21.010412
2019-12-20 01:00:00,20.98066
2019-12-20 02:00:00,21.108389
2019-12-20 03:00:00,21.984701
2019-12-20 04:00:00,24.120785
2019-12-20 05:00:00,26.474154
2019-12-20 06:00:00,27.596832
2019-12-20 07:00:00,26.821955
2019-12-20 08:00:00,25.694418
2019-12-20 09:00:00,25.073954
2019-12-20 10:00:00,26.039417
2019-12-20 11:00:00,29.633566
2019-12-20 12:00:00,35.90203
2019-12-20 13:00:00,42.150505
2019-12-20 14:00:00,45.580162
2019-12-20 15:00:00,45.465004
2019-12-20 16:00:00,41.91275
2019-12-20 17:00:00,36.076805
2019-12-20 18:00:00,31.131243
2019-12-20 19:00:00,28.629604
2019-12-20 20:00:00,27.583597
2019-12-20 21:00:00,26.618914
2019-12-20 22:00:00,25.385305
2019-12-20 23:00:00,24.272997
2019-12-25 00:00:00,20.8725
2019-12-25 01:00:00,19.797897
2019-12-25 02:00:00,19.45568
2019-12-25 03:00:00,19.43794
2019-12-25 04:00:00,19.74048
2019-12-25 05:00:00,20.211927
2019-12-25 06:00:00,20.476118
2019-12-25 07:00:00,20.290316
2019-12-25 08:00:00,19.849503
2019-12-25 09:00:00,18.182138
2019-12-25 10:00:00,16.982725
2019-12-25 11:00:00,17.756067
2019-12-25 12:00:00,21.579079
2019-12-25 13:00:00,27.651985
2019-12-25 14:00:00,32.928585
2019-12-25 15:00:00,35.463303
2019-12-25 16:00:00,33.57602
2019-12-25 17:00:00,29.247019
2019-12-25 18:00:00,25.232775
2019-12-25 19:00:00,23.131273
2019-12-25 20:00:00,21.84828
2019-12-25 21:00:00,20.121386
2019-12-25 22:00:00,18.987066
2019-12-25 23:00:00,18.08613
2019-12-27 00:00:00,18.174656
2019-12-27 01:00:00,18.230074
2019-12-27 02:00:00,18.426514
2019-12-27 03:00:00,18.857664
2019-12-27 04:00:00,19.174501
2019-12-27 05:00:00,18.7489
