datetime,NO2_prediction
2019-09-24 08:00:00,12.50317
2019-09-24 09:00:00,12.544835
2019-09-24 10:00:00,12.974835
2019-09-24 11:00:00,13.877321
2019-09-24 12:00:00,16.107525
2019-09-24 13:00:00,22.175713
2019-09-24 14:00:00,32.451603
2019-09-24 15:00:00,37.9761
2019-09-24 16:00:00,38.667896
2019-09-24 17:00:00,35.987396
2019-09-24 18:00:00,30.780052
2019-09-24 19:00:00,23.236872
2019-09-24 20:00:00,17.159643
2019-09-24 21:00:00,15.066542
2019-09-24 22:00:00,14.398301
2019-09-24 23:00:00,14.241011
2019-10-18 00:00:00,14.319561
2019-10-18 01:00:00,16.110916
2019-10-18 02:00:00,18.538189
2019-10-18 03:00:00,20.43948
2019-10-18 04:00:00,20.034117
2019-10-18 05:00:00,16.67862
2019-10-18 06:00:00,14.226268
2019-10-18 07:00:00,13.135369
2019-10-18 08:00:00,12.704051
2019-10-18 09:00:00,12.730584
2019-10-18 10:00:00,13.010785
2019-10-18 11:00:00,14.009427
2019-10-18 12:00:00,18.957434
2019-10-18 13:00:00,29.918644
2019-10-18 14:00:00,36.356262
2019-10-18 15:00:00,37.36801
2019-10-18 16:00:00,36.43958
2019-10-18 17:00:00,34.504883
2019-10-18 18:00:00,31.881615
2019-10-18 19:00:00,29.228342
2019-10-18 20:00:00,26.538048
2019-10-18 21:00:00,23.843214
2019-10-18 22:00:00,21.974209
2019-10-18 23:00:00,25.672085
2019-10-19 00:00:00,24.207829
2019-10-19 01:00:00,24.08205
2019-10-19 02:00:00,25.182417
2019-10-19 03:00:00,27.167768
2019-10-19 04:00:00,28.103966
2019-10-19 05:00:00,26.541767
2019-10-19 06:00:00,22.634197
2019-10-19 07:00:00,18.024601
2019-10-19 08:00:00,14.237158
2019-10-19 09:00:00,12.324069
2019-10-19 10:00:00,12.525132
2019-10-19 11:00:00,15.380605
2019-10-19 12:00:00,24.307604
2019-10-19 13:00:00,36.905544
2019-10-19 14:00:00,42.686123
2019-10-19 15:00:00,43.6415
2019-10-19 16:00:00,42.66046
2019-10-19 17:00:00,40.622562
2019-10-19 18:00:00,37.971504
2019-10-19 19:00:00,35.791073
2019-10-19 20:00:00,33.731388
2019-10-19 21:00:00,31.030838
2019-10-19 22:00:00,27.760828
2019-10-19 23:00:00,25.371338
2019-10-27 00:00:00,48.668507
2019-10-27 01:00:00,64.6606
2019-10-27 02:00:00,72.652664
2019-10-27 03:00:00,73.03239
2019-10-27 04:00:00,68.03442
2019-10-27 05:00:00,59.892506
2019-10-27 06:00:00,47.577843
2019-10-27 07:00:00,33.96278
2019-10-27 08:00:00,26.566267
2019-10-27 09:00:00,26.547173
2019-10-27 10:00:00,32.85686
2019-10-27 11:00:00,46.54898
2019-10-27 12:00:00,70.55686
2019-10-27 13:00:00,88.12805
2019-10-27 14:00:00,94.977264
2019-10-27 15:00:00,96.85846
2019-10-27 16:00:00,95.854935
2019-10-27 17:00:00,93.06055
2019-10-27 18:00:00,89.64975
2019-10-27 19:00:00,85.440216
2019-10-27 20:00:00,81.35514
2019-10-27 21:00:00,78.00566
2019-10-27 22:00:00,75.75708
2019-10-27 23:00:00,74.96587
2019-11-02 00:00:00,68.51836
2019-11-02 01:00:00,66.0588
2019-11-02 02:00:00,65.58173
2019-11-02 03:00:00,64.90503
2019-11-02 04:00:00,62.546444
2019-11-02 05:00:00,53.434086
2019-11-02 06:00:00,41.66983
2019-11-02 07:00:00,33.226234
2019-11-02 08:00:00,30.62421
2019-11-02 09:00:00,33.432808
2019-11-02 10:00:00,43.390274
2019-11-02 11:00:00,63.19106
2019-11-02 12:00:00,84.78549
2019-11-02 13:00:00,94.27924
2019-11-02 14:00:00,95.06442
2019-11-02 15:00:00,92.06828
2019-11-02 16:00:00,87.86927
2019-11-02 17:00:00,84.29575
2019-11-02 18:00:00,81.40573
2019-11-02 19:00:00,78.716324
2019-11-02 20:00:00,75.93751
2019-11-02 21:00:00,72.372856
2019-11-02 22:00:00,68.42086
2019-11-02 23:00:00,65.598595
2019-11-10 00:00:00,62.627064
2019-11-10 01:00:00,61.028347
2019-11-10 02:00:00,60.332436
2019-11-10 03:00:00,61.23653
2019-11-10 04:00:00,62.07573
2019-11-10 05:00:00,59.355545
2019-11-10 06:00:00,52.850506
2019-11-10 07:00:00,44.33994
2019-11-10 08:00:00,37.497837
2019-11-10 09:00:00,35.710155
2019-11-10 10:00:00,40.93087
2019-11-10 11:00:00,54.48027
2019-11-10 12:00:00,75.44422
2019-11-10 13:00:00,88.09405
2019-11-10 14:00:00,92.13439
2019-11-10 15:00:00,89.99423
2019-11-10 16:00:00,85.76582
2019-11-10 17:00:00,81.480644
2019-11-10 18:00:00,77.22681
2019-11-10 19:00:00,73.589554
2019-11-10 20:00:00,71.068054
2019-11-10 21:00:00,67.83877
2019-11-10 22:00:00,64.08699
2019-11-10 23:00:00,59.837418
2019-11-11 00:00:00,57.282707
2019-11-11 01:00:00,55.616028
2019-11-11 02:00:00,54.314564
2019-11-11 03:00:00,54.168068
2019-11-11 04:00:00,54.229378
2019-11-11 05:00:00,50.50984
2019-11-11 06:00:00,42.854847
2019-11-11 07:00:00,34.48371
2019-11-11 08:00:00,28.519075
2019-11-11 09:00:00,27.004608
2019-11-11 10:00:00,28.92539
2019-11-11 11:00:00,37.73422
2019-11-11 12:00:00,58.004433
2019-11-11 13:00:00,78.94886
2019-11-11 14:00:00,86.30091
2019-11-11 15:00:00,85.64166
2019-11-11 16:00:00,81.54679
2019-11-11 17:00:00,76.39867
2019-11-11 18:00:00,72.690865
2019-11-11 19:00:00,70.26204
2019-11-11 20:00:00,67.91809
2019-11-11 21:00:00,65.81268
2019-11-11 22:00:00,63.418457
2019-11-11 23:00:00,61.497044
2019-11-15 00:00:00,60.697475
2019-11-15 01:00:00,60.029686
2019-11-15 02:00:00,60.227497
2019-11-15 03:00:00,62.119007
2019-11-15 04:00:00,64.060265
2019-11-15 05:00:00,61.78253
2019-11-15 06:00:00,53.243793
2019-11-15 07:00:00,42.883793
2019-11-15 08:00:00,34.12219
2019-11-15 09:00:00,30.791338
2019-11-15 10:00:00,35.497475
2019-11-15 11:00:00,49.96662
2019-11-15 12:00:00,72.81508
2019-11-15 13:00:00,85.81118
2019-11-15 14:00:00,89.69875
2019-11-15 15:00:00,87.69699
2019-11-15 16:00:00,83.576126
2019-11-15 17:00:00,80.10303
2019-11-15 18:00:00,77.97664
2019-11-15 19:00:00,76.497
2019-11-15 20:00:00,74.70623
2019-11-15 21:00:00,72.01441
2019-11-15 22:00:00,69.910095
2019-11-15 23:00:00,68.54525
2019-11-22 00:00:00,57.891396
2019-11-22 01:00:00,54.008263
2019-11-22 02:00:00,51.25101
2019-11-22 03:00:00,47.925568
2019-11-22 04:00:00,43.088947
2019-11-22 05:00:00,37.36406
2019-11-22 06:00:00,31.61633
2019-11-22 07:00:00,26.14438
2019-11-22 08:00:00,22.720192
2019-11-22 09:00:00,21.518894
2019-11-22 10:00:00,22.21383
2019-11-22 11:00:00,25.036602
2019-11-22 12:00:00,31.143024
2019-11-22 13:00:00,42.395214
2019-11-22 14:00:00,52.331238
2019-11-22 15:00:00,55.171455
2019-11-22 16:00:00,54.708355
2019-11-22 17:00:00,53.16392
2019-11-22 18:00:00,51.13862
2019-11-22 19:00:00,48.87523
2019-11-22 20:00:00,46.690895
2019-11-22 21:00:00,43.14218
2019-11-22 22:00:00,36.945953
2019-11-22 23:00:00,26.03305
2019-12-25 00:00:00,28.906578
2019-12-25 01:00:00,32.834667
2019-12-25 02:00:00,36.16269
2019-12-25 03:00:00,38.09282
2019-12-25 04:00:00,38.14258
2019-12-25 05:00:00,35.980164
2019-12-25 06:00:00,31.457548
2019-12-25 07:00:00,26.248222
2019-12-25 08:00:00,21.950035
2019-12-25 09:00:00,19.793243
2019-12-25 10:00:00,20.999865
2019-12-25 11:00:00,25.737183
2019-12-25 12:00:00,36.032146
2019-12-25 13:00:00,48.328804
2019-12-25 14:00:00,54.149525
2019-12-25 15:00:00,54.813656
2019-12-25 16:00:00,53.596504
2019-12-25 17:00:00,50.802296
2019-12-25 18:00:00,46.643627
2019-12-25 19:00:00,42.07339
2019-12-25 20:00:00,36.791676
2019-12-25 21:00:00,32.767326
2019-12-25 22:00:00,31.438583
2019-12-25 23:00:00,31.885595
2019-12-27 00:00:00,29.234133
2019-12-27 01:00:00,28.556208
2019-12-27 02:00:00,28.79646
2019-12-27 03:00:00,29.459448
2019-12-27 04:00:00,31.21308
2019-12-27 05:00:00,32.428997
2019-12-27 06:00:00,31.238134
2019-12-27 07:00:00,27.831964
2019-12-27 08:00:00,23.638351
2019-12-27 09:00:00,20.53008
2019-12-27 10:00:00,19.51709
2019-12-27 11:00:00,23.77715
2019-12-27 12:00:00,35.128716
2019-12-27 13:00:00,46.450096
2019-12-27 14:00:00,50.001064
2019-12-27 15:00:00,47.327324
2019-12-27 16:00:00,42.156494
2019-12-27 17:00:00,38.448673
2019-12-27 18:00:00,37.442818
2019-12-27 19:00:00,36.765064
2019-12-27 20:00:00,36.137066
2019-12-27 21:00:00,35.340828
2019-12-27 22:00:00,33.47467
2019-12-27 23:00:00,30.51413
2019-12-30 00:00:00,34.541283
2019-12-30 01:00:00,39.03864
2019-12-30 02:00:00,43.639404
2019-12-30 03:00:00,46.983936
2019-12-30 04:00:00,47.416443
2019-12-30 05:00:00,44.575462
2019-12-30 06:00:00,39.99733
2019-12-30 07:00:00,35.144363
2019-12-30 08:00:00,30.179182
2019-12-30 09:00:00,27.56768
2019-12-30 10:00:00,26.667795
2019-12-30 11:00:00,30.059258
2019-12-30 12:00:00,38.27457
2019-12-30 13:00:00,48.58877
2019-12-30 14:00:00,52.99804
2019-12-30 15:00:00,52.387104
2019-12-30 16:00:00,49.72413
2019-12-30 17:00:00,48.007874
2019-12-30 18:00:00,45.554665
2019-12-30 19:00:00,42.752483
2019-12-30 20:00:00,39.326378
2019-12-30 21:00:00,37.038883
2019-12-30 22:00:00,35.614407
2019-12-30 23:00:00,34.902885
2020-01-01 00:00:00,32.880722
2020-01-01 01:00:00,32.37909
2020-01-01 02:00:00,33.414673
2020-01-01 03:00:00,36.60933
2020-01-01 04:00:00,41.13909
2020-01-01 05:00:00,43.182487
2020-01-01 06:00:00,40.7171
2020-01-01 07:00:00,36.514256
2020-01-01 08:00:00,33.256786
2020-01-01 09:00:00,31.236858
2020-01-01 10:00:00,30.21143
2020-01-01 11:00:00,32.27441
2020-01-01 12:00:00,39.437737
2020-01-01 13:00:00,50.847893
2020-01-01 14:00:00,57.379948
2020-01-01 15:00:00,58.361202
2020-01-01 16:00:00,55.9959
2020-01-01 17:00:00,50.779034
2020-01-01 18:00:00,46.37175
2020-01-01 19:00:00,43.26334
2020-01-01 20:00:00,40.125538
2020-01-01 21:00:00,36.35615
2020-01-01 22:00:00,33.202126
2020-01-01 23:00:00,31.177673
2020-01-10 00:00:00,29.970583
2020-01-10 01:00:00,30.116436
2020-01-10 02:00:00,31.903421
2020-01-10 03:00:00,35.622025
2020-01-10 04:00:00,40.441452
2020-01-10 05:00:00,43.223434
2020-01-10 06:00:00,42.077984
2020-01-10 07:00:00,38.022614
2020-01-10 08:00:00,33.85209
2020-01-10 09:00:00,31.002626
2020-01-10 10:00:00,30.83813
2020-01-10 11:00:00,33.602234
2020-01-10 12:00:00,40.87281
2020-01-10 13:00:00,50.44576
2020-01-10 14:00:00,54.94032
2020-01-10 15:00:00,56.178738
2020-01-10 16:00:00,55.543003
2020-01-10 17:00:00,53.88015
2020-01-10 18:00:00,50.907906
2020-01-10 19:00:00,45.56438
2020-01-10 20:00:00,40.364223
2020-01-10 21:00:00,35.418564
2020-01-10 22:00:00,32.050194
2020-01-10 23:00:00,29.020483
2020-01-11 00:00:00,30.118252
2020-01-11 01:00:00,32.026794
2020-01-11 02:00:00,34.925903
2020-01-11 03:00:00,38.473343
2020-01-11 04:00:00,40.743824
2020-01-11 05:00:00,39.934113
2020-01-11 06:00:00,35.799034
2020-01-11 07:00:00,31.851349
2020-01-11 08:00:00,28.045773
2020-01-11 09:00:00,25.105824
2020-01-11 10:00:00,24.15159
2020-01-11 11:00:00,27.069437
2020-01-11 12:00:00,35.170467
2020-01-11 13:00:00,47.180874
2020-01-11 14:00:00,56.093903
2020-01-11 15:00:00,57.604015
2020-01-11 16:00:00,54.444942
2020-01-11 17:00:00,48.54932
2020-01-11 18:00:00,42.903893
2020-01-11 19:00:00,39.55741
2020-01-11 20:00:00,36.7826
2020-01-11 21:00:00,34.982395
2020-01-11 22:00:00,33.735386
2020-01-11 23:00:00,33.23629
2020-01-14 00:00:00,31.102192
2020-01-14 01:00:00,30.86097
2020-01-14 02:00:00,33.774494
2020-01-14 03:00:00,39.233906
2020-01-14 04:00:00,41.981644
2020-01-14 05:00:00,39.68074
2020-01-14 06:00:00,34.555946
2020-01-14 07:00:00,29.076826
2020-01-14 08:00:00,24.29988
2020-01-14 09:00:00,21.228308
2020-01-14 10:00:00,20.802498
2020-01-14 11:00:00,23.505993
2020-01-14 12:00:00,31.7929
2020-01-14 13:00:00,45.017086
2020-01-14 14:00:00,53.328648
2020-01-14 15:00:00,54.6559
2020-01-14 16:00:00,50.92489
2020-01-14 17:00:00,47.174255
2020-01-14 18:00:00,44.066708
2020-01-14 19:00:00,41.259827
2020-01-14 20:00:00,38.61855
2020-01-14 21:00:00,35.328773
2020-01-14 22:00:00,32.140526
2020-01-14 23:00:00,29.359386
2020-01-18 00:00:00,31.217403
2020-01-18 01:00:00,33.99504
2020-01-18 02:00:00,38.84441
2020-01-18 03:00:00,43.28713
2020-01-18 04:00:00,44.446716
2020-01-18 05:00:00,42.062237
2020-01-18 06:00:00,37.467407
2020-01-18 07:00:00,32.31116
2020-01-18 08:00:00,27.515867
2020-01-18 09:00:00,23.952408
2020-01-18 10:00:00,22.360237
2020-01-18 11:00:00,23.944979
2020-01-18 12:00:00,31.975725
2020-01-18 13:00:00,45.79849
2020-01-18 14:00:00,54.147316
2020-01-18 15:00:00,55.475166
2020-01-18 16:00:00,55.33058
2020-01-18 17:00:00,53.075672
2020-01-18 18:00:00,50.262863
2020-01-18 19:00:00,47.06514
2020-01-18 20:00:00,43.156998
2020-01-18 21:00:00,39.04689
2020-01-18 22:00:00,35.574825
2020-01-18 23:00:00,33.331974
2020-01-22 00:00:00,29.56335
2020-01-22 01:00:00,28.871367
2020-01-22 02:00:00,29.917948
2020-01-22 03:00:00,32.09264
2020-01-22 04:00:00,33.727318
2020-01-22 05:00:00,33.481167
2020-01-22 06:00:00,30.760263
2020-01-22 07:00:00,26.700848
2020-01-22 08:00:00,22.656565
2020-01-22 09:00:00,19.15952
2020-01-22 10:00:00,18.65002
2020-01-22 11:00:00,22.03837
2020-01-22 12:00:00,31.413849
2020-01-22 13:00:00,45.61341
2020-01-22 14:00:00,54.21353
2020-01-22 15:00:00,56.60226
2020-01-22 16:00:00,56.1256
2020-01-22 17:00:00,54.509586
2020-01-22 18:00:00,52.565525
2020-01-22 19:00:00,50.62564
2020-01-22 20:00:00,48.11504
2020-01-22 21:00:00,45.385384
2020-01-22 22:00:00,43.292095
2020-01-22 23:00:00,34.226406
2020-01-24 00:00:00,33.393723
2020-01-24 01:00:00,34.28833
2020-01-24 02:00:00,36.14975
2020-01-24 03:00:00,38.01459
2020-01-24 04:00:00,39.379356
2020-01-24 05:00:00,38.91052
2020-01-24 06:00:00,34.05954
2020-01-24 07:00:00,24.76493
2020-01-24 08:00:00,17.564606
2020-01-24 09:00:00,14.984787
2020-01-24 10:00:00,15.477089
2020-01-24 11:00:00,18.356987
2020-01-24 12:00:00,25.43653
2020-01-24 13:00:00,38.18611
2020-01-24 14:00:00,47.7638
2020-01-24 15:00:00,50.027462
2020-01-24 16:00:00,47.453136
2020-01-24 17:00:00,43.332813
2020-01-24 18:00:00,39.654457
2020-01-24 19:00:00,36.919212
2020-01-24 20:00:00,33.722797
2020-01-24 21:00:00,29.466927
2020-01-24 22:00:00,26.350147
2020-01-24 23:00:00,25.86127
2020-01-25 00:00:00,26.088781
2020-01-25 01:00:00,27.23337
2020-01-25 02:00:00,30.06756
2020-01-25 03:00:00,33.934998
2020-01-25 04:00:00,36.575798
2020-01-25 05:00:00,35.930557
2020-01-25 06:00:00,32.6713
2020-01-25 07:00:00,29.287464
2020-01-25 08:00:00,25.400688
2020-01-25 09:00:00,23.142805
2020-01-25 10:00:00,23.743113
2020-01-25 11:00:00,28.788218
2020-01-25 12:00:00,37.6002
2020-01-25 13:00:00,47.67498
2020-01-25 14:00:00,53.098705
2020-01-25 15:00:00,54.192142
2020-01-25 16:00:00,53.23691
2020-01-25 17:00:00,51.288155
2020-01-25 18:00:00,48.836628
2020-01-25 19:00:00,45.362293
2020-01-25 20:00:00,41.182297
2020-01-25 21:00:00,37.99648
2020-01-25 22:00:00,36.049164
2020-01-25 23:00:00,35.771626
2020-01-29 00:00:00,38.625908
2020-01-29 01:00:00,40.27499
2020-01-29 02:00:00,41.651672
2020-01-29 03:00:00,42.65136
2020-01-29 04:00:00,41.945454
2020-01-29 05:00:00,38.029472
2020-01-29 06:00:00,32.012253
2020-01-29 07:00:00,25.519787
2020-01-29 08:00:00,21.42355
2020-01-29 09:00:00,18.624844
2020-01-29 10:00:00,18.215918
2020-01-29 11:00:00,20.797472
2020-01-29 12:00:00,31.893597
2020-01-29 13:00:00,52.02752
2020-01-29 14:00:00,62.92228
2020-01-29 15:00:00,64.52376
2020-01-29 16:00:00,61.981472
2020-01-29 17:00:00,57.048496
2020-01-29 18:00:00,50.49617
2020-01-29 19:00:00,43.01015
2020-01-29 20:00:00,39.819862
2020-01-29 21:00:00,38.109943
2020-01-29 22:00:00,37.854954
2020-01-29 23:00:00,38.716858
2020-02-03 00:00:00,43.956505
2020-02-03 01:00:00,47.281086
2020-02-03 02:00:00,51.464718
2020-02-03 03:00:00,54.347
2020-02-03 04:00:00,54.923027
2020-02-03 05:00:00,52.11267
2020-02-03 06:00:00,44.724483
2020-02-03 07:00:00,36.081253
2020-02-03 08:00:00,29.076221
2020-02-03 09:00:00,24.292332
2020-02-03 10:00:00,23.908854
2020-02-03 11:00:00,33.14154
2020-02-03 12:00:00,51.954716
2020-02-03 13:00:00,75.39984
2020-02-03 14:00:00,87.19085
2020-02-03 15:00:00,90.448906
2020-02-03 16:00:00,89.015976
2020-02-03 17:00:00,83.49324
2020-02-03 18:00:00,76.57874
2020-02-03 19:00:00,69.27241
2020-02-03 20:00:00,61.466198
2020-02-03 21:00:00,56.50018
2020-02-03 22:00:00,53.575237
2020-02-03 23:00:00,52.814137
2020-02-05 00:00:00,51.97158
2020-02-05 01:00:00,51.69594
2020-02-05 02:00:00,52.15161
2020-02-05 03:00:00,53.796818
2020-02-05 04:00:00,52.63911
2020-02-05 05:00:00,46.322643
2020-02-05 06:00:00,36.748848
2020-02-05 07:00:00,28.158827
2020-02-05 08:00:00,23.623241
2020-02-05 09:00:00,23.236067
2020-02-05 10:00:00,25.43801
2020-02-05 11:00:00,32.00961
2020-02-05 12:00:00,44.71898
2020-02-05 13:00:00,66.48668
2020-02-05 14:00:00,81.042946
2020-02-05 15:00:00,89.4932
2020-02-05 16:00:00,89.13263
2020-02-05 17:00:00,84.51768
2020-02-05 18:00:00,78.652115
2020-02-05 19:00:00,73.35272
2020-02-05 20:00:00,68.51993
2020-02-05 21:00:00,63.68293
2020-02-05 22:00:00,58.578285
2020-02-05 23:00:00,54.022743
2020-02-07 00:00:00,48.452335
2020-02-07 01:00:00,46.506367
2020-02-07 02:00:00,45.552635
2020-02-07 03:00:00,44.998535
2020-02-07 04:00:00,41.040817
2020-02-07 05:00:00,34.080063
2020-02-07 06:00:00,26.32007
2020-02-07 07:00:00,20.300987
2020-02-07 08:00:00,17.606709
2020-02-07 09:00:00,17.46421
2020-02-07 10:00:00,19.111609
2020-02-07 11:00:00,23.64155
2020-02-07 12:00:00,33.724033
2020-02-07 13:00:00,47.87291
2020-02-07 14:00:00,55.773468
2020-02-07 15:00:00,56.765717
2020-02-07 16:00:00,55.959408
2020-02-07 17:00:00,54.133236
2020-02-07 18:00:00,50.48057
2020-02-07 19:00:00,48.99308
2020-02-07 20:00:00,46.095963
2020-02-07 21:00:00,42.20504
2020-02-07 22:00:00,38.786274
2020-02-07 23:00:00,34.43417
2020-02-13 00:00:00,31.885998
2020-02-13 01:00:00,31.870201
2020-02-13 02:00:00,32.83189
2020-02-13 03:00:00,32.395294
2020-02-13 04:00:00,29.73674
2020-02-13 05:00:00,24.734196
2020-02-13 06:00:00,18.277521
